"CURRICULUM AND INSTRUCTIO Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"272
CURRIC","","","","","","","","","","","","","","","","","","","",""
"","367
001","","20","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","367
002","","26","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","367
003","","22","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","367
004","","11","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Prac-Rdg&Lang:Pre-Middl Sch","Course Total","","79","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","368
001","","25","3.940","92.0","4.0","4.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","368
002","","29","3.983","96.6","3.4",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","368
003","","25","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Tchg Rdg:Preschl-Middl Schl","Course Total","","79","3.975","96.2","2.5","1.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","369
001","","25","3.940","92.0","4.0","4.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","369
002","","29","3.966","93.1","6.9",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","369
003","","25","3.960","92.0","8.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Tchg Lang Art:Pre-Middl Sch","Course Total","","79","3.956","92.4","6.3","1.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","370
001","","25","3.980","96.0","4.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","370
002","","26","3.673","53.8","26.9","19.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"","370
003","","25","3.380","12.0","52.0","36.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Teach Math:Preschl-Mid Schl","Course Total","","76","3.678","53.9","27.6","18.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"","371
001","","22","3.955","95.5",".","4.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"","371
002","","25","3.740","60.0","32.0","4.0","4.0",".",".",".",".",".",".",".",".",".",".",".","."
"","371
003","","22","3.750","50.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Tchg Soc St:Pre-Middle Schl","Course Total","","69","3.812","68.1","27.5","2.9","1.4",".",".",".",".",".",".",".",".",".",".",".","."
"","372
001","","22","3.795","77.3","13.6","4.5",".","4.5",".",".",".",".",".",".",".",".",".",".","."
"","372
002","","25","3.480","44.0","32.0","8.0","8.0","8.0",".",".",".",".",".",".",".",".",".",".","."
"","003
372","","22","3.864","77.3","18.2","4.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Tchg Sci:Preschl-Middl Schl","Course Total","","69","3.703","65.2","21.7","5.8","2.9","4.3",".",".",".",".",".",".",".",".",".",".","."
"","373
001","","21","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","373
002","","23","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","373
003","","17","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","373
004","","8","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Prac-Math,Sci,SocSt:Pre-Mid","Course Total","","69","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Pract: Rdg & Math-Elem Schl","374
001","","12","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","375
001","","27","4.000","96.3",".",".",".",".",".",".",".",".",".",".",".",".",".","3.7","."
"","375
002","","22","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Proseminar","Course Total","","49","4.000","98.0",".",".",".",".",".",".",".",".",".",".",".",".",".","2.0","."
"Teaching of Physical Educ","001
378","","11","3.955","90.9","9.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Teaching Science-Sec Schl","390
001","","11","3.636","54.5","18.2","27.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"School Services-Com Dis","392
001","","45","3.978","97.8",".","2.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"Teach Secondary Schl Math I","393
001","","8","3.750","62.5","25.0","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Teaching of English","396
001","","15","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","399
002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","399
005","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","399
013","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","399
030","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","399
059","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"April 01, 2013","","","","","","","","","","","","","","","","","","","","Page 85 of 388"
