"","","Grades","GPA","","","","","","","","","","","","","","","",""
"888
SLAVIC","","","","","","","","","","","","","","","","","","",""
"","991
017","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Indiv Research-Slavic Lit","Course Total","10","",".",".",".",".",".",".",".","40.0",".",".",".","60.0",".",".",".","."
"SLAVIC
888","Dept. Total","287","3.591","61.3","15.0","8.0","2.8","2.8","1.0","1.0","3.8",".",".",".","2.1","2.1",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"888
SLAVIC","","","","","","","","","","","","","","","","","","",""
"Freshmen","","33","3.395","57.6","15.2","12.1","6.1","3.0","3.0","3.0",".",".",".",".",".",".",".",".","."
"Sophomore","","42","3.347","52.4","26.2","7.1","2.4","4.8","4.8","2.4",".",".",".",".",".",".",".",".","."
"Junior","","33","3.579","60.6","15.2","12.1","3.0","6.1",".",".","3.0",".",".",".",".",".",".",".","."
"Senior","","64","3.493","46.9","23.4","17.2","6.3",".",".","1.6","4.7",".",".",".",".",".",".",".","."
"Undergraduates","","172","3.452","52.9","20.9","12.8","4.7","2.9","1.7","1.7","2.3",".",".",".",".",".",".",".","."
"Special","","15","3.806","73.3","6.7","6.7",".","6.7",".",".",".",".",".",".",".","6.7",".",".","."
"Graduate","","100","3.894","74.0","6.0",".",".","2.0",".",".","7.0",".",".",".","6.0","5.0",".",".","."
"","Dept. Total","287","3.591","61.3","15.0","8.0","2.8","2.8","1.0","1.0","3.8",".",".",".","2.1","2.1",".",".","."
