"ALS","","","","","","","","","","","","","","","","","","","",""
"AGRICULTURAL AND APPLIED E Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"108
A A E","","","","","","","","","","","","","","","","","","","",""
"A A E
Dept. Total
108","401","3.180","34.9","16.5","16.7","10.7","9.0","4.0","1.0","5.0","",".",".","",".","1.7","0.2","0.2",".","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"108
A A E","","","","","","","","","","","","","","","","","","","",""
"Freshmen","63","3.040","33.3","11.1","17.5","15.9","19.0","1.6","1.6",".","",".",".","",".",".",".",".",".","."
"Sophomore","61","3.156","36.1","14.8","14.8","16.4","16.4","1.6",".",".","",".",".","",".",".",".",".",".","."
"Junior","69","2.950","27.5","14.5","24.6","13.0","8.7","10.1","1.4",".","",".",".","",".",".",".",".",".","."
"Senior","123","3.169","34.1","23.6","18.7","8.9","5.7","5.7","1.6","0.8","",".",".","",".",".","0.8",".",".","."
"Undergraduates","316","3.092","32.9","17.4","19.0","12.7","11.1","5.1","1.3","0.3","",".",".","",".",".","0.3",".",".","."
"Special","8","3.313","50.0",".","25.0","12.5","12.5",".",".",".","",".",".","",".",".",".",".",".","."
"Graduate","77","3.723","41.6","14.3","6.5","2.6",".",".",".","24.7","",".",".","",".","9.1",".","1.3",".","."
"Dept. Total","401","3.180","34.9","16.5","16.7","10.7","9.0","4.0","1.0","5.0","",".",".","",".","1.7","0.2","0.2",".","."
