"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","",""
"HUMAN ONCOLOGY","Section","#","Ave","A","","AB","","B","","BC","C","","D","","F","","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","",""
"480
H ONCOL","","","","","","","","","","","","","","","","","","","","","","","","",""
"699","022","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","150","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Ind Stdy-Hum Cancer Bio","Course Total","2","***","","","","","","","","","","","","","","","","","","","","","",""
"770
Sems in Human Cancer Biol","001","3","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"820
Human Oncology Selective","006","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","003","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","004","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","006","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Radiation Oncology-CSC","Course Total","4","***","","","","","","","","","","","","","","","","","","","","","",""
"990","013","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","015","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","022","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","036","3","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","037","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","044","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","063","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","150","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Rsch in Human Cancer Bio","Course Total","12","","",".","",".","",".",".","",".","",".","",".","91.7",".",".",".","8.3",".",".",".","."
