"Rsch in Physical Activity","991
001","6","4.000","100.0",".",".",".",".",".",".",".",".","",".",".","",".",".",".",".","."
"","999
002","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
010","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Reading","Course Total","2","***","","","","","","","","","","","","","","","","","",""
"KINES
742","Dept. Total","681","3.548","46.7","27.5","14.4","2.6","2.9","0.3","0.4","3.4","",".","1.0","",".","0.4","0.1","0.1",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"742
KINES","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","11","2.920","9.1","18.2","36.4","18.2","9.1",".",".",".","",".",".","",".",".",".","9.1",".","."
"Sophomore","","49","3.491","46.9","22.4","24.5",".","2.0",".","2.0","2.0","",".",".","",".",".",".",".",".","."
"Junior","","174","3.534","42.0","37.9","13.8","1.7","2.3","0.6","0.6","0.6","",".",".","",".",".","0.6",".",".","."
"Senior","","363","3.548","50.4","26.4","15.4","3.6","3.6","0.3","0.3",".","",".",".","",".",".",".",".",".","."
"Undergraduates","","597","3.530","46.9","29.3","16.1","3.0","3.2","0.3","0.5","0.3","",".",".","",".",".","0.2","0.2",".","."
"Special","","15","3.560","33.3","60.0","6.7",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Graduate","","68","3.835","47.1","4.4","1.5",".","1.5",".",".","30.9","",".","10.3","",".","4.4",".",".",".","."
"Prof Yr 3","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","681","3.548","46.7","27.5","14.4","2.6","2.9","0.3","0.4","3.4","",".","1.0","",".","0.4","0.1","0.1",".","."
