"","990
019","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
021","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","18","",".",".",".",".",".",".",".","66.7",".",".",".","33.3",".",".",".","."
"Special Problems","999
004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"BSE
112","Dept. Total","179","2.992","20.1","13.4","21.2","14.5","16.8","0.6","1.7","6.7",".",".",".","3.4","0.6",".","1.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"112
BSE","","","","","","","","","","","","","","","","","","",""
"Sophomore","","17","3.338","23.5","29.4","35.3",".","11.8",".",".",".",".",".",".",".",".",".",".","."
"Junior","","48","2.942","20.8","18.8","18.8","20.8","16.7",".","4.2",".",".",".",".",".",".",".",".","."
"Senior","","78","2.879","21.8","7.7","26.9","16.7","23.1","1.3","1.3",".",".",".",".",".",".",".","1.3","."
"Undergraduates","","143","2.963","21.7","14.0","25.2","16.1","19.6","0.7","2.1",".",".",".",".",".",".",".","0.7","."
"Special","","3","2.333",".",".",".","33.3","33.3",".",".",".",".",".",".",".","33.3",".",".","."
"Graduate","","33","3.306","15.2","12.1","6.1","6.1","3.0",".",".","36.4",".",".",".","18.2",".",".","3.0","."
"","Dept. Total","179","2.992","20.1","13.4","21.2","14.5","16.8","0.6","1.7","6.7",".",".",".","3.4","0.6",".","1.1","."
