"BIOLOGY CORE CURRICULUM","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"206
BIOCORE","","","","","","","","","","","","","","","","","","",""
"Evolution,Ecology,&Genetics","301
001","146","3.257","34.9","9.6","39.7","6.2","8.2","1.4",".",".",".",".",".",".",".",".",".","."
"","302
001","25","3.460","32.0","32.0","32.0","4.0",".",".",".",".",".",".",".",".",".",".",".","."
"","002
302","24","3.521","33.3","37.5","29.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"","302
003","23","3.500","34.8","34.8","26.1","4.3",".",".",".",".",".",".",".",".",".",".",".","."
"","004
302","24","3.479","29.2","41.7","25.0","4.2",".",".",".",".",".",".",".",".",".",".",".","."
"","302
005","25","3.440","28.0","32.0","40.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","302
006","19","3.421","36.8","10.5","52.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"Evol,Ecol,&Genetics Lab","Course Total","140","3.471","32.1","32.1","33.6","2.1",".",".",".",".",".",".",".",".",".",".",".","."
"Organismal Biology","323
001","135","3.336","35.6","15.6","37.8","2.2","7.4","0.7",".","0.7",".",".",".",".",".",".",".","."
"","324
001","11","3.682","36.4","63.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","002
324","12","3.708","58.3","25.0","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"","324
004","16","3.719","50.0","43.8","6.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Organismal Biology Lab","Course Total","39","3.705","48.7","43.6","7.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"BIOCORE
206","Dept. Total","460","3.363","35.4","21.1","34.6","3.3","4.8","0.7",".","0.2",".",".",".",".",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"206
BIOCORE","","","","","","","","","","","","","","","","","","",""
"Sophomore","","135","3.203","24.4","22.2","40.0","5.2","6.7","1.5",".",".",".",".",".",".",".",".",".","."
"Junior","","250","3.408","38.8","19.6","34.0","2.8","4.4",".",".","0.4",".",".",".",".",".",".",".","."
"Senior","","74","3.483","44.6","23.0","27.0","1.4","2.7","1.4",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","459","3.362","35.5","20.9","34.6","3.3","4.8","0.7",".","0.2",".",".",".",".",".",".",".","."
"Special","","1","3.500",".","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","460","3.363","35.4","21.1","34.6","3.3","4.8","0.7",".","0.2",".",".",".",".",".",".",".","."
