"MATHEMATICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"Topics in Calculus I","275
001","26","3.481","42.3","15.4","38.5","3.8",".",".",".",".",".",".",".",".",".",".",".","."
"Topics in Calculus II","276
001","29","3.603","72.4","10.3","6.9",".","6.9",".","3.4",".",".",".",".",".",".",".",".","."
"Multi-Var Calc & Linear Alg","277
001","28","3.815","67.9","21.4","7.1",".",".",".",".",".",".",".",".",".",".",".","3.6","."
"","298
013","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","298
015","93","",".",".",".",".",".",".",".",".",".","93.5","6.5",".",".",".",".","."
"Directed Study in Math","Course Total","94","",".",".",".",".",".",".",".",".",".","92.6","6.4",".",".","1.1",".","."
"Intro to Math Statistics","001
309","7","2.929","28.6","14.3","28.6",".","14.3","14.3",".",".",".",".",".",".",".",".",".","."
"","319
001","37","2.622","21.6","16.2","10.8","21.6","10.8","10.8","8.1",".",".",".",".",".",".",".",".","."
"","319
002","12","2.542","25.0",".","16.7","8.3","33.3","16.7",".",".",".",".",".",".",".",".",".","."
"","319
003","30","3.400","50.0","16.7","13.3","3.3","16.7",".",".",".",".",".",".",".",".",".",".","."
"","319
004","26","2.519","11.5","11.5","30.8","7.7","23.1","7.7","7.7",".",".",".",".",".",".",".",".","."
"","005
319","30","2.450","10.0","10.0","30.0","13.3","16.7","13.3","6.7",".",".",".",".",".",".",".",".","."
"","319
006","31","2.726","22.6","12.9","16.1","9.7","29.0","6.5","3.2",".",".",".",".",".",".",".",".","."
"","319
007","19","3.368","47.4","10.5","15.8","21.1","5.3",".",".",".",".",".",".",".",".",".",".","."
"April 01, 2013","","","","","","","","","","","","","","","","","","Page 245 of 388",""
