"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"CHEMISTRY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"224
CHEM","","","","","","","","","","","","","","","","","","",""
"990","038","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","043","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","046","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","047","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","048","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","050","11","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Research-Organic","Course Total","84","",".",".",".",".",".",".",".","94.0",".",".",".","4.8",".",".",".","1.2"
"991
Research General","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","001","16","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"992","003","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","004","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","008","5","***","","","","","","","","","",".",".",".",".",".",".","."
"992","013","3","***","","","","","","","","","",".",".",".",".",".",".","."
"992","021","5","***","","","","","","","","","",".",".",".",".",".",".","."
"992","024","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","039","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","040","4","***","","","","","","","","","",".",".",".",".",".",".","."
"992","041","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","045","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","046","4","***","","","","","","","","","",".",".",".",".",".",".","."
"992","048","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","050","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research-Physical","Course Total","49","",".",".",".",".",".",".",".","91.8",".",".",".","8.2",".",".",".","."
"993","001","7","",".",".",".",".",".",".",".","85.7",".",".",".","14.3",".",".",".","."
"993","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"993","003","2","***","","","","","","","","","",".",".",".",".",".",".","."
"993","009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"993","029","2","***","","","","","","","","","",".",".",".",".",".",".","."
"993","039","10","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"993","041","3","***","","","","","","","","","",".",".",".",".",".",".","."
"993","049","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"993","057","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Research-Analytical","Course Total","41","",".",".",".",".",".",".",".","95.1",".",".",".","4.9",".",".",".","."
"994","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"994","005","3","***","","","","","","","","","",".",".",".",".",".",".","."
"994","009","5","***","","","","","","","","","",".",".",".",".",".",".","."
"994","010","3","***","","","","","","","","","",".",".",".",".",".",".","."
"994","011","4","***","","","","","","","","","",".",".",".",".",".",".","."
"994","020","1","***","","","","","","","","","",".",".",".",".",".",".","."
"994","030","2","***","","","","","","","","","",".",".",".",".",".",".","."
"994","035","4","***","","","","","","","","","",".",".",".",".",".",".","."
"994","040","1","***","","","","","","","","","",".",".",".",".",".",".","."
"994","045","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Research-Inorganic","Course Total","32","",".",".",".",".",".",".",".","90.6",".",".",".","9.4",".",".",".","."
"995","004","2","***","","","","","","","","","",".",".",".",".",".",".","."
"April 01, 2013","","","","","","","","","","","","","","","","","","Page 172 of 388",""
