"Individual Research in Lit","Course Total","23","",".",".",".",".",".",".",".","78.3",".",".",".","21.7",".",".",".","."
"","991
004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","991
010","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Linguistc&Germanic Philolgy","Course Total","5","***","","","","","","","","","","","","","","","",""
"GERMAN
424","Dept. Total","1024","3.489","46.9","16.8","20.6","4.4","2.1","0.9","1.0","5.7",".","0.4",".","0.6","0.4",".","0.1","0.2"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"424
GERMAN","","","","","","","","","","","","","","","","","","",""
"Freshmen","","337","3.457","44.8","19.9","26.1","4.7","2.1","1.5","0.9",".",".",".",".",".",".",".",".","."
"Sophomore","","152","3.386","39.5","21.7","24.3","7.9","5.3",".","1.3",".",".",".",".",".",".",".",".","."
"Junior","","152","3.456","44.7","21.7","19.7","5.3","2.6","1.3","1.3","2.6",".","0.7",".",".",".",".",".","."
"Senior","","166","3.461","47.6","15.1","22.9","4.8","1.2","0.6","1.8","6.0",".",".",".",".",".",".",".","."
"Undergraduates","","807","3.444","44.4","19.6","23.9","5.5","2.6","1.0","1.2","1.7",".","0.1",".",".",".",".",".","."
"Special","","30","3.322","30.0","6.7","30.0","3.3",".","3.3",".","20.0",".",".",".",".",".",".",".","6.7"
"Graduate","","183","3.848","59.6","6.6","4.9",".","0.5",".",".","20.8",".","1.6",".","3.3","2.2",".","0.5","."
"Prof Yr 2","","4","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Professionals","","4","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","1024","3.489","46.9","16.8","20.6","4.4","2.1","0.9","1.0","5.7",".","0.4",".","0.6","0.4",".","0.1","0.2"
