"L&S","","","","","","","","","","","","","","","","","","","","","","",""
"URBAN AND REGIONAL PLANNI","Section","#","Ave","A","AB","B","BC","C","D","F","","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"944
URB R PL","","","","","","","","","","","","","","","","","","","","","","",""
"URB R PL
944","Dept. Total","166","3.419","31.9","31.9","19.3","6.0","3.6","0.6","",".","4.8","",".",".","",".","1.2","",".",".","0.6","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"944
URB R PL","","","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","7","3.167","14.3","42.9",".","14.3","14.3",".","",".",".","",".",".","",".",".","",".",".","14.3","."
"Junior","","10","3.284","30.0","30.0","10.0","30.0",".",".","",".",".","",".",".","",".",".","",".",".",".","."
"Senior","","41","2.972","7.3","24.4","39.0","12.2","12.2","2.4","",".","2.4","",".",".","",".",".","",".",".",".","."
"Undergraduates","","58","3.059","12.1","27.6","29.3","15.5","10.3","1.7","",".","1.7","",".",".","",".",".","",".",".","1.7","."
"Special","","3","3.167","33.3",".","33.3","33.3",".",".","",".",".","",".",".","",".",".","",".",".",".","."
"Graduate","","104","3.658","42.3","35.6","13.5",".",".",".","",".","6.7","",".",".","",".","1.9","",".",".",".","."
"Prof Yr 3","","1","4.000","100.0",".",".",".",".",".","",".",".","",".",".","",".",".","",".",".",".","."
"Professionals","","1","4.000","100.0",".",".",".",".",".","",".",".","",".",".","",".",".","",".",".",".","."
"","Dept. Total","166","3.419","31.9","31.9","19.3","6.0","3.6","0.6","",".","4.8","",".",".","",".","1.2","",".",".","0.6","."
