"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"EDU","","","","","","","","","","","","","","","","","","",""
"REHAB PSYCH & SPECIAL EDU","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"194
RP & SE","","","","","","","","","","","","","","","","","","",""
"Independent Reading","Course Total","24","3.962","95.8",".","4.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"700
Smr: Rehab Psych Research","001","20","3.924","90.0","5.0","5.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"755
Meth & Curric-Lrng Dis (El)","001","8","4.000","87.5",".",".",".",".",".",".","12.5",".",".",".",".",".",".",".","."
"763
Pract-Learning Dis (Elem)","013","6","3.906","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"764
Pract-Learning Dis (Second)","013","8","3.721","75.0",".","25.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"801
Rsch, Pol & Prac-Spec Educ","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"810
Rehab Cnslg Psych-Technique","001","19","3.839","68.4","31.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"860","001","6","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"860","002","9","3.944","88.9","11.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Rehab Cnsl Psych-Clin Prac","Course Total","15","3.933","86.7","13.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"880","002","3","***","","","","","","","","","",".",".",".",".",".",".","."
"880","003","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Rehab Cnsl Psych-Sup Prac 1","Course Total","5","***","","","","","","","","","","","","","","","",""
"890
Rehab Cnsl Psych-Sup Prac 2","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"900","009","2","***","","","","","","","","","",".",".",".",".",".",".","."
"900","017","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Rehab Cnsl Psych-Sup Prac 3","Course Total","3","***","","","","","","","","","","","","","","","",""
"901
Indv/Dsblty:Etiol&Develpmnt","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"910
Rehab Cnsl Psych-Internship","001","13","3.960","92.3","7.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"920
Rehab Cnsl Psych-Cnsl Supvn","018","2","***","","","","","","","","","",".",".",".",".",".",".","."
"921","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"921","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"921","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"921","013","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Internship: Adv Prof Pract","Course Total","4","***","","","","","","","","","","","","","","","",""
"930","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"930","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"930","009","2","***","","","","","","","","","",".",".",".",".",".",".","."
"930","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"930","017","1","***","","","","","","","","","",".",".",".",".",".",".","."
"930","018","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Rehab Cnsl Psych-Prac Tchng","Course Total","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"940","012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"940","017","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Rehab Cnsl Psych-Supv Rsch","Course Total","3","***","","","","","","","","","","","","","","","",""
"941","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"941","013","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Internship: Research","Course Total","2","***","","","","","","","","","","","","","","","",""
"984
Smr:Princ of Behavior Chnge","001","9","3.889","77.8","22.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"990","004","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","006","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","009","3","***","","","","","","","","","",".",".",".",".",".",".","."
"April 01, 2013","","","","","","","","","","","","","","","","","","","Page 80 of 388"
