"L&S","","","","","","","","","","","","","","","","","","","",""
"LINGUISTICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"550
LINGUIS","","","","","","","","","","","","","","","","","","","",""
"LINGUIS
550","Dept. Total","383","3.475","46.2","17.8","19.3","2.1","3.7","1.8","1.0","4.2","0.3",".","",".","1.6","1.0","0.5",".","0.5"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"550
LINGUIS","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","78","3.234","37.2","12.8","33.3","2.6","7.7","3.8","1.3",".",".",".","",".",".",".","1.3",".","."
"Sophomore","","127","3.425","46.5","19.7","23.6","2.4","3.9","3.1","0.8",".",".",".","",".",".",".",".",".","."
"Junior","","53","3.585","45.3","34.0","17.0",".","3.8",".",".",".",".",".","",".",".",".",".",".","."
"Senior","","40","3.387","52.5","15.0","15.0","7.5","2.5",".","5.0","2.5",".",".","",".",".",".",".",".","."
"Undergraduates","","298","3.399","44.6","19.8","23.8","2.7","4.7","2.3","1.3","0.3",".",".","",".",".",".","0.3",".","."
"Special","","3","3.833","66.7","33.3",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"Graduate","","82","3.870","51.2","9.8","3.7",".",".",".",".","18.3","1.2",".","",".","7.3","4.9","1.2",".","2.4"
"","Dept. Total","383","3.475","46.2","17.8","19.3","2.1","3.7","1.8","1.0","4.2","0.3",".","",".","1.6","1.0","0.5",".","0.5"
