"","999
089","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","999
101","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","999
112","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Independent Work","Course Total","50","",".",".",".",".",".",".",".","88.0","10.0",".",".","2.0",".",".",".","."
"MUSIC
660","Dept. Total","3500","3.682","74.7","10.0","7.2","1.9","1.6","0.4","0.3","3.0","0.1","0.1",".","0.0","0.0","0.3","0.1","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"660
MUSIC","","","","","","","","","","","","","","","","","","",""
"Freshmen","","639","3.701","79.0","11.4","5.5","1.6","0.5","0.6","0.3",".",".",".",".",".",".","0.8",".","0.3"
"Sophomore","","752","3.595","72.9","9.8","10.6","2.8","2.4","0.7","0.1",".",".",".",".",".",".","0.5","0.1","."
"Junior","","875","3.676","77.0","9.6","7.1","2.1","2.4","0.2","0.2","0.5",".","0.3",".",".","0.1","0.1","0.1","0.2"
"Senior","","887","3.688","75.9","10.4","7.2","1.9","1.7","0.2","0.3","2.3",".","0.1",".",".",".",".",".","."
"Undergraduates","","3153","3.663","76.1","10.2","7.6","2.1","1.8","0.4","0.3","0.8",".","0.1",".",".","0.0","0.3","0.1","0.1"
"Special","","74","3.838","48.6","9.5","2.7",".",".",".",".","35.1",".","1.4",".",".",".","1.4","1.4","."
"Graduate","","289","3.852","60.2","7.3","3.1",".",".",".","0.3","26.6","1.7",".",".","0.3",".","0.3",".","."
"Prof Yr 1","","2","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Prof Yr 2","","3","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Prof Yr 3","","1","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Professionals","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","3522","3.682","74.3","10.0","7.2","1.9","1.6","0.4","0.3","3.6","0.1","0.1",".","0.0","0.0","0.3","0.1","0.1"
