"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","",""
"HISTORY OF SCIENCE","Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","","Grades","GPA","","","","","","","","","","","","","","","",""
"456
HIST SCI","","","","","","","","","","","","","","","","","","","","",""
"Fr Hon Sm:Hist Sci,Tech,Med","180","001","","15","3.800","60.0","40.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Origins-Scientific Thought","201","001","","93","2.972","19.4","15.1","33.3","14.0","8.6","2.2","3.2","4.3",".",".",".",".",".",".",".","."
"The Sciences of Man","205","001","","68","3.228","17.6","30.9","35.3","11.8","4.4",".",".",".",".",".",".",".",".",".",".","."
"History-20th C Am Medicine","218","001","","11","3.455","18.2","54.5","27.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Ag&Soc Change-Western Hist","230","001","","12","3.250","25.0","33.3","16.7","16.7","8.3",".",".",".",".",".",".",".",".",".",".","."
"Hon Sm:Studies-Sci,Tech,Med","280","001","","12","3.708","66.7","16.7","8.3","8.3",".",".",".",".",".",".",".",".",".",".",".","."
"Sci Revol:Copernicus-Newton","323","001","","23","3.386","47.8","8.7","17.4","13.0","8.7",".",".","4.3",".",".",".",".",".",".",".","."
"History of Technology","337","001","","25","3.522","36.0","36.0","8.0","12.0",".",".",".","8.0",".",".",".",".",".",".",".","."
"History of Cartography","371","001","","6","3.250","16.7","33.3","33.3","16.7",".",".",".",".",".",".",".",".",".",".",".","."
"History of Mathematics","473","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Society&Health Care-Am Hist","504","001","","6","3.000",".","50.0","16.7","16.7","16.7",".",".",".",".",".",".",".",".",".",".","."
"Greek & Roman Med & Phcy","561","001","","16","3.625","81.3",".","12.5",".",".",".","6.3",".",".",".",".",".",".",".",".","."
"Studies in Early Modern Sci","623","001","","9","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Studies-Hist of Technology","637","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","681","014","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","681","021","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Honors Thesis","","Course Total","","2","***","","","","","","","","","","","","","","","",""
"Directed Study","699","007","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Historiography & Methods","720","001","","10","3.889","70.0","20.0",".",".",".",".",".",".",".",".",".",".","10.0",".",".","."
"Social Aspects-Dev of Sci","913","001","","6","4.000","83.3",".",".",".",".",".",".","16.7",".",".",".",".",".",".",".","."
"Seminar: Science in America","915","001","","13","3.500","15.4","15.4","15.4",".",".",".",".","53.8",".",".",".",".",".",".",".","."
"History of Science Colloq","950","001","","9","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","990","003","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","005","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","007","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","008","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","009","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","015","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","018","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","019","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","","Course Total","","11","",".",".",".",".",".",".",".","81.8",".",".",".","18.2",".",".",".","."
"Independent Work","999","021","","1","***","","","","","","","","","",".",".",".",".",".",".","."
