"COMPUTER SCIENCES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"266
COMP SCI","","","","","","","","","","","","","","","","","","",""
"","110
001","16","",".",".",".",".",".",".",".",".",".","81.3","18.8",".",".",".",".","."
"","110
002","19","",".",".",".",".",".",".",".",".",".","63.2","36.8",".",".",".",".","."
"","110
003","18","",".",".",".",".",".",".",".",".",".","83.3","16.7",".",".",".",".","."
"","110
004","17","",".",".",".",".",".",".",".",".",".","52.9","47.1",".",".",".",".","."
"","110
005","20","",".",".",".",".",".",".",".",".",".","80.0","20.0",".",".",".",".","."
"","110
006","16","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","110
007","21","",".",".",".",".",".",".",".",".",".","71.4","28.6",".",".",".",".","."
"","110
008","18","",".",".",".",".",".",".",".",".",".","72.2","27.8",".",".",".",".","."
"","009
110","19","",".",".",".",".",".",".",".",".",".","94.7","5.3",".",".",".",".","."
"","110
010","23","",".",".",".",".",".",".",".",".",".","91.3","8.7",".",".",".",".","."
"","110
011","17","",".",".",".",".",".",".",".",".",".","88.2","11.8",".",".",".",".","."
"","110
012","20","",".",".",".",".",".",".",".",".",".","75.0","25.0",".",".",".",".","."
"","013
110","24","",".",".",".",".",".",".",".",".",".","87.5","8.3",".",".",".",".","4.2"
"","110
014","15","",".",".",".",".",".",".",".",".",".","73.3","26.7",".",".",".",".","."
"Elementary Programming","Course Total","263","",".",".",".",".",".",".",".",".",".","79.8","19.8",".",".",".",".","0.4"
"","001
132","235","2.897","16.2","23.8","25.1","13.6","12.3","5.1","3.0","0.4",".",".",".",".","0.4",".",".","."
"","002
132","207","2.976","16.9","24.6","29.0","9.2","13.0","4.8","1.4","0.5",".",".",".",".",".",".",".","0.5"
"","132
003","243","3.363","33.7","25.1","30.0","4.5","3.7","0.4","1.2","0.8",".",".",".",".",".",".",".","0.4"
"","132
004","213","3.328","35.7","19.2","30.0","2.8","7.0","0.5","1.4","2.3",".",".",".",".",".",".",".","0.9"
"Using Computers","Course Total","898","3.142","25.7","23.3","28.5","7.6","8.9","2.7","1.8","1.0",".",".",".",".","0.1",".",".","0.4"
"","302
001","138","2.683","17.4","16.7","23.9","8.7","13.0","7.2","8.0","2.2","1.4",".",".",".",".","1.4",".","."
"","002
302","129","2.410","9.3","12.4","23.3","14.7","22.5","7.0","10.1",".",".",".",".",".",".",".",".","0.8"
"","302
003","21","2.857","23.8","23.8","9.5","14.3","19.0","4.8","4.8",".",".",".",".",".",".",".",".","."
"","302
004","21","2.800","19.0","9.5","33.3","9.5","14.3","4.8","4.8","4.8",".",".",".",".",".",".",".","."
"","302
005","20","2.425","15.0","10.0","30.0","5.0","15.0","15.0","10.0",".",".",".",".",".",".",".",".","."
"","302
006","20","2.850","20.0","10.0","25.0","20.0","20.0","5.0",".",".",".",".",".",".",".",".",".","."
"","302
007","20","2.650","15.0","20.0","25.0","10.0","10.0","15.0","5.0",".",".",".",".",".",".",".",".","."
"","302
008","18","2.382","5.6","16.7","5.6","22.2","33.3","5.6","5.6",".",".",".",".",".",".","5.6",".","."
"","302
009","18","2.722","16.7","11.1","27.8","22.2","11.1","5.6","5.6",".",".",".",".",".",".",".",".","."
"","302
010","20","2.684","10.0","20.0","30.0","10.0","10.0","10.0","5.0",".",".",".",".",".",".","5.0",".","."
"","302
011","19","2.684","15.8","21.1","15.8","21.1","15.8",".","10.5",".",".",".",".",".",".",".",".","."
"","012
302","19","2.974","31.6","15.8","15.8","21.1","5.3","5.3","5.3",".",".",".",".",".",".",".",".","."
"","302
013","20","2.975","25.0","30.0","15.0","15.0",".","10.0","5.0",".",".",".",".",".",".",".",".","."
"","302
014","20","2.700","15.0","15.0","25.0","15.0","20.0","5.0","5.0",".",".",".",".",".",".",".",".","."
"","015
302","14","2.214","14.3","14.3","7.1","14.3","28.6",".","21.4",".",".",".",".",".",".",".",".","."
"","302
017","20","3.150","45.0","15.0","15.0","5.0","10.0","5.0","5.0",".",".",".",".",".",".",".",".","."
"","302
019","14","2.679","21.4","14.3","7.1","21.4","28.6",".","7.1",".",".",".",".",".",".",".",".","."
"","302
020","20","2.632","15.0","15.0","30.0","5.0","15.0","5.0","10.0","5.0",".",".",".",".",".",".",".","."
"Introduction to Programming","Course Total","571","2.643","16.6","15.6","21.9","13.0","16.5","6.7","7.7","0.9","0.4",".",".",".",".","0.7",".","0.2"
"","310
001","116","3.135","20.7","19.0","31.9","21.6","6.0",".",".","0.9",".",".",".",".",".",".",".","."
"","310
003","42","2.881","4.8","38.1","23.8","19.0","4.8","7.1","2.4",".",".",".",".",".",".",".",".","."
"Prob Solvng Using Computers","Course Total","158","3.067","16.5","24.1","29.7","20.9","5.7","1.9","0.6","0.6",".",".",".",".",".",".",".","."
"","352
001","73","2.500","11.0","5.5","21.9","28.8","21.9","5.5","5.5",".",".",".",".",".",".",".",".","."
"","352
002","52","2.490","11.5","9.6","21.2","15.4","30.8","5.8","5.8",".",".",".",".",".",".",".",".","."
"Digital System Fundamentals","Course Total","125","2.496","11.2","7.2","21.6","23.2","25.6","5.6","5.6",".",".",".",".",".",".",".",".","."
