"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"EGR","","","","","","","","","","","","","","","","","","",""
"EGR","College Total","10866","3.235","32.8","19.8","19.8","8.5","7.4","1.5","0.8","6.2","0.0","0.1",".","2.2","0.3","0.2","0.2","0.0"
"Summary by College/School","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"EGR","","Grades","GPA","","","","","","","","","","","","","","","",""
"Freshmen","","755","3.340","29.5","29.3","26.0","10.1","2.8","1.2","0.5",".",".",".",".",".",".","0.4","0.3","."
"Sophomore","","999","3.100","29.4","23.2","23.7","11.5","8.4","2.1","1.2","0.1",".",".",".",".",".","0.3",".","."
"Junior","","2135","3.095","29.4","20.1","24.3","11.7","10.4","1.8","1.3","0.5",".",".",".",".","0.0","0.4","0.0","."
"Senior","","4111","3.146","32.9","20.5","20.8","10.5","10.8","2.1","1.1","0.7",".","0.1",".","0.0","0.0","0.2","0.0","0.0"
"Undergraduates","","8000","3.140","31.2","21.6","22.6","10.9","9.7","2.0","1.1","0.5",".","0.0",".","0.0","0.0","0.3","0.1","0.0"
"Special","","211","3.375","37.9","13.3","15.2","3.3","5.2","2.4","0.5","5.2",".","3.8",".","0.5","8.1","0.5","4.3","."
"Graduate","","2758","3.628","36.0","14.4","11.3","1.7","0.6","0.0","0.0","22.8","0.1","3.6",".","8.6","0.5","0.1","0.3","."
"Prof Yr 2","","1","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Professionals","","1","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","College Total","10970","3.235","32.5","19.6","19.6","8.5","7.3","1.5","0.8","6.2","0.0","1.0",".","2.2","0.3","0.2","0.2","0.0"
