"BUS","","","","","","","","","","","","","","","","","","","","","",""
"OPERATIONS & TECHNOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"238
OTM","","","","","","","","","","","","","","","","","","","","","",""
"OTM
238","Dept. Total","759","3.373","45.1","17.9","21.9","7.4","5.5","0.7","0.3","0.5","",".",".","",".","0.4","",".","0.1","0.1","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"238
OTM","","","","","","","","","","","","","","","","","","","","","",""
"Junior","","29","3.052","20.7","20.7","27.6","17.2","10.3","3.4",".",".","",".",".","",".",".","",".",".",".","."
"Senior","","358","3.064","15.9","22.3","36.9","12.6","10.3","1.1","0.6",".","",".",".","",".",".","",".","0.3",".","."
"Undergraduates","","387","3.063","16.3","22.2","36.2","12.9","10.3","1.3","0.5",".","",".",".","",".",".","",".","0.3",".","."
"Special","","10","3.760","80.0",".",".",".","10.0",".",".","10.0","",".",".","",".",".","",".",".",".","."
"Graduate","","360","3.823","74.7","13.9","7.2","1.7","0.3",".",".","0.8","",".",".","",".","0.8","",".",".","0.3","0.3"
"Prof Yr 2","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".","",".",".",".","."
"Prof Yr 3","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".","",".",".",".","."
"Professionals","","2","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".","",".",".",".","."
"","Dept. Total","759","3.373","45.1","17.9","21.9","7.4","5.5","0.7","0.3","0.5","",".",".","",".","0.4","",".","0.1","0.1","0.1"
