"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","","","","",""
"COMPUTER SCIENCES","Section","#","Ave","A","AB","","B","","BC","C","","D","","F","","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","",""
"266
COMP SCI","","","","","","","","","","","","","","","","","","","","","","","",""
"899","087","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","095","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","098","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","100","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","103","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","105","4","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","106","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","108","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","110","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pre-Dissertator Research","Course Total","33","4.000","3.0","",".","",".",".","",".","",".","",".","90.9",".",".",".","6.1",".",".",".","."
"990","016","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","017","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","036","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","065","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","066","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","067","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","082","4","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","085","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","086","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","092","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","095","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","097","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","100","4","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","102","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","105","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Dissertation","Course Total","29","",".","",".","",".",".","",".","",".","",".","96.6",".",".",".","3.4",".",".",".","."
"999","017","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","061","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","067","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","076","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","087","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","092","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","100","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Indep Study & Research","Course Total","7","4.000","57.1","",".","",".",".","",".","",".","",".","42.9",".",".",".",".",".",".",".","."
