"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"COMPARATIVE LITERATURE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"260
COMP LIT","","","","","","","","","","","","","","","","","","",""
"201
Intro Pre-Modern Literature","001","68","3.333","17.6","38.2","32.4","8.8",".",".",".","1.5",".",".",".",".","1.5",".",".","."
"202
Intro to Mod & Contemp Lit","001","199","3.124","21.6","22.6","35.7","9.0","7.5","0.5","2.5",".",".",".",".",".",".","0.5",".","."
"203
Intro Cross-Cultrl Lit Form","001","127","3.129","11.0","33.9","34.6","11.8","3.9","1.6","0.8","1.6",".",".",".",".",".",".","0.8","."
"287
Masterpcs of Lit-Honors I","001","22","3.705","50.0","40.9","9.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"288
Masterpcs of Lit-Honors II","001","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"310
Intro to Literary Criticism","075","26","3.398","46.2","19.2","23.1","7.7",".",".","3.8",".",".",".",".",".",".",".",".","."
"341
Women and Literature","001","18","3.398","44.4","22.2","27.8",".",".",".","5.6",".",".",".",".",".",".",".",".","."
"354
Novel and Short Story","001","22","3.317","27.3","31.8","36.4",".",".",".","4.5",".",".",".",".",".",".",".",".","."
"379
Lit & Ethnic Experience","001","27","3.405","18.5","40.7","40.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"466
Literature & The Other Arts","001","26","3.667","50.0","34.6","11.5","3.8",".",".",".",".",".",".",".",".",".",".",".","."
"681
Senior Honors Thesis","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"691","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"691","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Thesis","Course Total","2","***","","","","","","","","","","","","","","","",""
"692
Senior Thesis","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","099","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","5","***","","","","","","","","","","","","","","","",""
"702
Probs-Comparative Studies","001","23","3.625","34.8","39.1","13.0",".",".",".",".","8.7",".",".",".",".","4.3",".",".","."
"731
Teaching in the Discipline","001","6","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"974
Seminar-Genre and Mode","001","7","3.929","85.7","14.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"975
Smr-Poetics & Literary Thry","001","13","3.808","61.5","38.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"990","003","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","011","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","015","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","9","",".",".",".",".",".",".",".","88.9",".",".",".","11.1",".",".",".","."
"999","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","015","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","099","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Work","Course Total","3","***","","","","","","","","","","","","","","","",""
