"ALS","","","","","","","","","","","","","","","","","","","","","",""
"ANIMAL SCIENCES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"604
AN SCI","","","","","","","","","","","","","","","","","","","","","",""
"AN SCI
604","Dept. Total","420","3.020","24.8","18.8","22.6","10.0","12.1","3.1","1.0","5.7","",".",".","",".","1.7","",".","0.2",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"604
AN SCI","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","105","2.892","26.7","14.3","30.5","9.5","10.5","5.7","1.9",".","",".",".","",".",".","",".","1.0",".","."
"Sophomore","","70","3.022","24.3","18.6","25.7","11.4","18.6",".","1.4",".","",".",".","",".",".","",".",".",".","."
"Junior","","91","2.892","19.8","14.3","24.2","18.7","18.7","4.4",".",".","",".",".","",".",".","",".",".",".","."
"Senior","","96","3.171","24.0","34.4","20.8","7.3","9.4","3.1","1.0",".","",".",".","",".",".","",".",".",".","."
"Undergraduates","","362","2.988","23.8","20.4","25.4","11.6","13.8","3.6","1.1",".","",".",".","",".",".","",".","0.3",".","."
"Special","","4","3.115","25.0","25.0","25.0",".","25.0",".",".",".","",".",".","",".",".","",".",".",".","."
"Graduate","","66","3.879","24.2","6.1","3.0",".",".",".",".","53.0","",".",".","",".","13.6","",".",".",".","."
"Prof Yr 3","","3","4.000","66.7",".",".",".",".",".",".","33.3","",".",".","",".",".","",".",".",".","."
"Professionals","","3","4.000","66.7",".",".",".",".",".",".","33.3","",".",".","",".",".","",".",".",".","."
"","Dept. Total","435","3.020","24.1","18.2","21.8","9.7","11.7","3.0","0.9","8.3","",".",".","",".","2.1","",".","0.2",".","."
