"L&S","","","","","","","","","","","","","","","","","","","","","",""
"COMMUNICATION ARTS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"250
COM ARTS","","","","","","","","","","","","","","","","","","","","","",""
"COM ARTS
250","Dept. Total","3676","3.149","19.8","28.7","27.6","11.1","6.4","1.6","1.6","2.6","",".","0.2","",".","0.1","",".","0.1","0.1","0.0"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"250
COM ARTS","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","826","3.180","20.7","32.0","29.7","9.0","4.7","1.3","2.4",".","",".",".","",".",".","",".","0.1","0.1","."
"Sophomore","","614","3.015","15.1","29.2","28.0","14.2","8.5","2.3","2.6",".","",".",".","",".",".","",".",".",".","0.2"
"Junior","","1142","3.144","17.5","29.0","31.7","12.5","6.8","1.1","0.9","0.4","",".","0.2","",".",".","",".",".",".","."
"Senior","","892","3.156","20.7","30.2","25.6","11.4","7.5","2.2","0.9","0.6","",".","0.8","",".",".","",".","0.1",".","."
"Undergraduates","","3474","3.133","18.7","30.0","29.0","11.7","6.8","1.6","1.6","0.3","",".","0.3","",".",".","",".","0.1","0.0","0.0"
"Special","","18","2.456","22.2",".","27.8","11.1","5.6","5.6","16.7","11.1","",".",".","",".",".","",".",".",".","."
"Graduate","","184","3.848","41.3","7.1","2.2",".",".",".","0.5","45.7","",".",".","",".","2.2","",".","0.5","0.5","."
"","Dept. Total","3676","3.149","19.8","28.7","27.6","11.1","6.4","1.6","1.6","2.6","",".","0.2","",".","0.1","",".","0.1","0.1","0.0"
