"TERM : 1002","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 1999-2000","","","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","","",""
"BOTANY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"208
BOTANY","","","","","","","","","","","","","","","","","","","","","",""
"BOTANY
208","Dept. Total","855","3.140","32.9","11.9","28.1","5.6","11.9","2.5","0.8","5.0","",".","0.5","",".","0.2","",".","0.2","0.2","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"208
BOTANY","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","83","2.892","25.3","13.3","30.1","4.8","18.1","6.0","2.4",".","",".",".","",".",".","",".",".",".","."
"Sophomore","","222","2.975","20.7","16.7","34.7","6.8","15.3","4.1","1.4",".","",".",".","",".",".","",".","0.5",".","."
"Junior","","205","3.088","28.8","11.7","34.6","7.3","14.1","1.5","1.0","1.0","",".",".","",".",".","",".",".",".","."
"Senior","","222","3.294","43.2","9.9","25.2","6.3","10.8","1.8",".","1.4","",".","0.5","",".",".","",".","0.5",".","0.5"
"Undergraduates","","732","3.089","30.3","12.8","31.3","6.6","13.9","2.9","1.0","0.7","",".","0.1","",".",".","",".","0.3",".","0.1"
"Special","","13","3.500","30.8","15.4","30.8",".",".",".",".","7.7","",".","7.7","",".",".","",".",".","7.7","."
"Graduate","","110","3.819","50.0","5.5","6.4",".",".",".",".","33.6","",".","1.8","",".","1.8","",".",".","0.9","."
"","Dept. Total","855","3.140","32.9","11.9","28.1","5.6","11.9","2.5","0.8","5.0","",".","0.5","",".","0.2","",".","0.2","0.2","0.1"
