"Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","GPA","","","","","","","","","","","","","","","",""
"100","001","","19","3.184","21.1","26.3","26.3","21.1","5.3",".",".",".",".",".",".",".",".",".",".","."
"100","002","","17","3.618","52.9","17.6","29.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","003","","18","3.139","5.6","50.0","27.8","11.1",".","5.6",".",".",".",".",".",".",".",".",".","."
"100","004","","18","2.944","11.1","33.3","27.8","11.1","11.1",".","5.6",".",".",".",".",".",".",".",".","."
"100","005","","19","3.184","31.6","36.8","15.8",".","5.3","5.3","5.3",".",".",".",".",".",".",".",".","."
"100","006","","19","3.500","42.1","26.3","21.1","10.5",".",".",".",".",".",".",".",".",".",".",".","."
"100","007","","19","3.237","31.6","26.3","21.1","10.5","5.3","5.3",".",".",".",".",".",".",".",".",".","."
"100","008","","18","3.250","5.6","72.2","11.1",".","5.6","5.6",".",".",".",".",".",".",".",".",".","."
"100","009","","16","2.781",".","18.8","50.0",".","31.3",".",".",".",".",".",".",".",".",".",".","."
"100","010","","17","3.441","17.6","64.7","5.9","11.8",".",".",".",".",".",".",".",".",".",".",".","."
"100","011","","19","3.632","36.8","52.6","10.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","012","","19","3.289","10.5","42.1","42.1","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","013","","20","3.575","45.0","30.0","20.0","5.0",".",".",".",".",".",".",".",".",".",".",".","."
"100","014","","20","3.675","45.0","45.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","015","","19","2.889","10.5","15.8","42.1","5.3","15.8","5.3",".",".",".",".",".",".",".","5.3",".","."
"100","016","","15","3.036","26.7","33.3","20.0",".",".",".","13.3",".",".",".",".",".","6.7",".",".","."
"100","017","","16","3.438","56.3","12.5","18.8",".","6.3","6.3",".",".",".",".",".",".",".",".",".","."
"100","018","","19","2.921","26.3","15.8","21.1","21.1","5.3","5.3","5.3",".",".",".",".",".",".",".",".","."
"100","019","","19","2.974","10.5","36.8","36.8",".","5.3","5.3","5.3",".",".",".",".",".",".",".",".","."
"100","020","","17","3.500","41.2","35.3","11.8","5.9","5.9",".",".",".",".",".",".",".",".",".",".","."
"100","021","","19","3.289","26.3","26.3","42.1",".",".","5.3",".",".",".",".",".",".",".",".",".","."
"100","022","","19","3.395","10.5","57.9","31.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","023","","17","3.706","58.8","23.5","17.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","024","","19","3.526","52.6","31.6",".","10.5",".","5.3",".",".",".",".",".",".",".",".",".","."
"100","025","","19","3.500","47.4","26.3","10.5","10.5","5.3",".",".",".",".",".",".",".",".",".",".","."
"100","026","","19","3.026","15.8","21.1","26.3","26.3","10.5",".",".",".",".",".",".",".",".",".",".","."
"100","027","","19","3.263","31.6","31.6","21.1",".","10.5","5.3",".",".",".",".",".",".",".",".",".","."
"100","028","","19","3.474","36.8","36.8","15.8","5.3","5.3",".",".",".",".",".",".",".",".",".",".","."
"100","029","","17","3.500","35.3","41.2","11.8","11.8",".",".",".",".",".",".",".",".",".",".",".","."
"100","030","","19","3.528","36.8","26.3","31.6",".",".",".",".",".",".",".",".",".","5.3",".",".","."
"100","031","","19","3.342","26.3","26.3","36.8","10.5",".",".",".",".",".",".",".",".",".",".",".","."
"100","032","","16","2.875","18.8","25.0","18.8","25.0",".","6.3","6.3",".",".",".",".",".",".",".",".","."
"100","033","","18","3.417","27.8","44.4","11.1","16.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","034","","19","2.711","15.8","10.5","15.8","26.3","26.3","5.3",".",".",".",".",".",".",".",".",".","."
"100","035","","19","3.158","31.6","15.8","36.8","5.3","5.3",".","5.3",".",".",".",".",".",".",".",".","."
"100","036","","15","3.107","13.3","40.0","26.7","6.7",".",".","6.7",".",".",".",".",".",".","6.7",".","."
"100","037","","17","3.088","23.5","35.3","11.8","17.6","5.9",".","5.9",".",".",".",".",".",".",".",".","."
"100","038","","18","3.222","27.8","38.9","11.1","16.7",".",".","5.6",".",".",".",".",".",".",".",".","."
"100","039","","19","3.474","47.4","31.6","15.8",".",".",".","5.3",".",".",".",".",".",".",".",".","."
"100","040","","19","3.737","47.4","52.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","041","","19","3.263","26.3","21.1","36.8","10.5","5.3",".",".",".",".",".",".",".",".",".",".","."
"100","042","","19","3.500","47.4","21.1","15.8","15.8",".",".",".",".",".",".",".",".",".",".",".","."
"100","043","","15","3.633","46.7","33.3","20.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","044","","18","3.167","11.1","33.3","38.9","11.1","5.6",".",".",".",".",".",".",".",".",".",".","."
"100","045","","16","3.469","43.8","25.0","12.5","18.8",".",".",".",".",".",".",".",".",".",".",".","."
"100","046","","17","3.118","41.2","17.6","11.8","17.6",".","5.9","5.9",".",".",".",".",".",".",".",".","."
"","","","","","","","","","","","","","","","","","","","Page 197 of 388",""
