"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"900
SOC","","","","","","","","","","","","","","","","","","","",""
"","999
097","1","***","","","","","","","","","",".",".","",".",".",".",".","."
"Reading & Research","Course Total","14","4.000","50.0",".",".",".",".",".",".","50.0",".",".","",".",".",".",".",".","."
"SOC
900","Dept. Total","3475","3.220","30.2","21.1","21.5","10.0","7.6","1.8","0.8","5.2","0.0","0.7","",".","0.7","0.1","0.1","0.0","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"900
SOC","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","470","2.876","14.9","18.3","28.1","17.7","15.7","3.4","1.3",".",".",".","",".",".",".","0.6",".","."
"Sophomore","","816","3.101","22.4","23.2","27.8","12.7","10.8","2.2","0.5","0.1",".",".","",".",".","0.1",".",".","0.1"
"Junior","","827","3.224","29.1","25.4","24.4","10.2","6.0","2.1","1.2","0.7","0.1","0.2","",".",".",".","0.2",".","0.2"
"Senior","","882","3.369","41.8","21.2","18.9","8.5","5.7","1.4","0.7","1.2",".","0.3","",".","0.1",".",".",".","0.1"
"Undergraduates","","2995","3.176","28.8","22.4","24.3","11.6","8.7","2.1","0.9","0.6","0.0","0.2","",".","0.0","0.0","0.2",".","0.1"
"Special","","26","3.586","53.8","19.2","11.5",".",".",".","3.8","11.5",".",".","",".",".",".",".",".","."
"Graduate","","452","3.791","38.1","11.9","3.5","0.4","0.2",".",".","35.2",".","4.4","",".","5.5","0.2",".","0.2","0.2"
"Prof Yr 1","","1","3.500",".","100.0",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"Prof Yr 3","","1","3.000",".",".","100.0",".",".",".",".",".",".",".","",".",".",".",".",".","."
"Professionals","","2","3.286",".","50.0","50.0",".",".",".",".",".",".",".","",".",".",".",".",".","."
"","Dept. Total","3475","3.220","30.2","21.1","21.5","10.0","7.6","1.8","0.8","5.2","0.0","0.7","",".","0.7","0.1","0.1","0.0","0.1"
