"","990
030","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
032","6","",".",".",".",".",".",".",".","83.3",".",".",".","16.7",".",".",".","."
"","990
035","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","29","",".",".",".",".",".",".",".","69.0",".",".",".","31.0",".",".",".","."
"DY SCI
292","Dept. Total","254","3.249","45.3","9.4","16.9","5.1","7.9","2.0","0.4","8.7","0.4",".",".","3.5",".",".","0.4","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"292
DY SCI","","","","","","","","","","","","","","","","","","",""
"Freshmen","","22","3.176","31.8","4.5","50.0",".","13.6",".",".",".",".",".",".",".",".",".",".","."
"Sophomore","","19","2.865","36.8","21.1","10.5","5.3","26.3",".",".",".",".",".",".",".",".",".",".","."
"Junior","","52","2.737","30.8",".","30.8","15.4","13.5","7.7","1.9",".",".",".",".",".",".",".",".","."
"Senior","","65","3.443","52.3","15.4","15.4","6.2","7.7","1.5",".",".",".",".",".",".",".",".","1.5","."
"Undergraduates","","158","3.091","40.5","9.5","24.7","8.2","12.7","3.2","0.6",".",".",".",".",".",".",".","0.6","."
"Special","","7","3.824","71.4","28.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Graduate","","89","3.818","51.7","7.9","4.5",".",".",".",".","24.7","1.1",".",".","10.1",".",".",".","."
"","Dept. Total","254","3.249","45.3","9.4","16.9","5.1","7.9","2.0","0.4","8.7","0.4",".",".","3.5",".",".","0.4","."
