"ENGLISH","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"350
ENGLISH","","","","","","","","","","","","","","","","","","",""
"","100
003","17","3.000","11.8","23.5","35.3","11.8","17.6",".",".",".",".",".",".",".",".",".",".","."
"","100
004","19","3.737","52.6","42.1","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
005","18","3.265","16.7","33.3","33.3","5.6","5.6",".",".",".",".",".",".",".","5.6",".",".","."
"","006
100","19","3.158","26.3","31.6","21.1","10.5",".","10.5",".",".",".",".",".",".",".",".",".","."
"","100
007","18","3.111","11.1","33.3","27.8","22.2","5.6",".",".",".",".",".",".",".",".",".",".","."
"","100
008","16","3.625","50.0","25.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
009","18","3.389","27.8","22.2","50.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
010","19","3.842","68.4","31.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","011
100","18","3.583","38.9","38.9","22.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"","012
100","18","3.250","22.2","16.7","50.0","11.1",".",".",".",".",".",".",".",".",".",".",".","."
"","100
013","20","3.500","40.0","40.0","10.0",".","10.0",".",".",".",".",".",".",".",".",".",".","."
"","100
014","19","3.526","42.1","31.6","15.8","10.5",".",".",".",".",".",".",".",".",".",".",".","."
"","100
017","18","3.278","27.8","22.2","33.3","11.1","5.6",".",".",".",".",".",".",".",".",".",".","."
"","100
018","20","3.225","25.0","45.0","10.0","10.0","5.0",".","5.0",".",".",".",".",".",".",".",".","."
"","019
100","18","3.528","33.3","38.9","27.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
020","20","3.300","10.0","45.0","40.0","5.0",".",".",".",".",".",".",".",".",".",".",".","."
"","021
100","19","3.763","63.2","26.3","10.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
022","17","3.529","70.6","5.9","5.9","5.9","5.9","5.9",".",".",".",".",".",".",".",".",".","."
"","023
100","18","3.500","38.9","44.4","5.6",".","11.1",".",".",".",".",".",".",".",".",".",".","."
"","100
025","19","3.579","36.8","47.4","10.5","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"","100
026","19","3.316","31.6","21.1","31.6","10.5","5.3",".",".",".",".",".",".",".",".",".",".","."
"","100
027","20","3.400","35.0","30.0","30.0",".",".","5.0",".",".",".",".",".",".",".",".",".","."
"","100
028","20","3.300","20.0","30.0","40.0","10.0",".",".",".",".",".",".",".",".",".",".",".","."
"","100
029","19","3.342","21.1","42.1","21.1","15.8",".",".",".",".",".",".",".",".",".",".",".","."
"","100
031","17","3.559","23.5","64.7","11.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"","032
100","18","3.472","38.9","33.3","16.7","5.6","5.6",".",".",".",".",".",".",".",".",".",".","."
"","100
033","18","3.556","44.4","27.8","22.2","5.6",".",".",".",".",".",".",".",".",".",".",".","."
"","100
034","19","3.421","15.8","52.6","31.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
035","19","3.316","21.1","42.1","21.1","10.5","5.3",".",".",".",".",".",".",".",".",".",".","."
"","100
036","20","3.300","10.0","40.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
039","17","3.265","29.4","35.3","23.5","5.9",".",".","5.9",".",".",".",".",".",".",".",".","."
"","100
040","19","3.421","52.6","15.8","21.1","5.3",".",".","5.3",".",".",".",".",".",".",".",".","."
"","100
041","17","3.176","5.9","47.1","29.4","11.8","5.9",".",".",".",".",".",".",".",".",".",".","."
"","042
100","18","3.278","33.3","22.2","11.1","33.3",".",".",".",".",".",".",".",".",".",".",".","."
"","100
043","16","3.438","43.8","25.0","18.8",".","12.5",".",".",".",".",".",".",".",".",".",".","."
"","044
100","17","3.353","35.3","29.4","17.6","5.9","11.8",".",".",".",".",".",".",".",".",".",".","."
"","045
100","19","3.526","26.3","52.6","21.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"","046
100","18","3.556","38.9","38.9","16.7","5.6",".",".",".",".",".",".",".",".",".",".",".","."
"","100
047","18","3.667","50.0","33.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
048","18","3.444","44.4","16.7","22.2","16.7",".",".",".",".",".",".",".",".",".",".",".","."
"","100
049","19","3.500","31.6","47.4","15.8",".","5.3",".",".",".",".",".",".",".",".",".",".","."
"","050
100","18","3.000","22.2","33.3","27.8",".","5.6",".","11.1",".",".",".",".",".",".",".",".","."
"Freshman Composition","Course Total","771","3.412","32.9","34.1","22.8","6.0","2.9","0.5","0.6",".",".",".",".",".","0.1",".",".","."
"","110
006","11","",".",".",".",".",".",".",".",".",".","90.9","9.1",".",".",".",".","."
"","110
007","13","",".",".",".",".",".",".",".",".",".","76.9","23.1",".",".",".",".","."
"Intensv English as 2nd Lang","Course Total","24","",".",".",".",".",".",".",".",".",".","83.3","16.7",".",".",".",".","."
