"L&S","","","","","","","","","","","","","","","","","","","",""
"","AFRICAN LANGUAGES & LITERA Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","GPA","","","","","","","","","","","","","","","",""
"104
AFRICAN","","","","","","","","","","","","","","","","","","","",""
"Intro-African Lang and Lit","201","001","88","3.029","25.0","20.5","28.4","3.4","14.8","4.5","2.3","1.1",".",".",".",".",".",".",".","."
"The African Storyteller","210","001","365","2.863","24.4","14.0","16.2","20.3","10.1","6.3","3.8","3.8","0.8",".",".",".",".",".",".","0.3"
"Africa: Introductory Survey","277","001","35","3.344","20.0","28.6","40.0",".","2.9",".",".","8.6",".",".",".",".",".",".",".","."
"African Lit in Translation","300","001","20","3.375","40.0","25.0","20.0","10.0",".","5.0",".",".",".",".",".",".",".",".",".","."
"Second Semester Arabic","322","001","19","3.272","36.8","15.8","21.1","5.3","5.3","5.3",".",".","5.3",".",".",".",".",".",".","5.3"
"Fourth Semester Arabic","324","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Second Semester Swahili","332","001","22","2.981","40.9","13.6","9.1","9.1","13.6","13.6",".",".",".",".",".",".",".",".",".","."
"Fourth Semester Swahili","334","001","9","3.389","22.2","33.3","44.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"Fourth Semester Hausa","364","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Fourth Semester Yoruba","374","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Civilization-Ancient Egypt","375","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"African Poetry","411","001","10","3.188","10.0","30.0","30.0",".","10.0",".",".","20.0",".",".",".",".",".",".",".","."
"Contemp African Fiction","412","001","35","3.457","42.9","37.1","14.3",".",".",".","5.7",".",".",".",".",".",".",".",".","."
"Adv Studies-Swahili Lang-Rd","436","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Readings-Adv Arabic Texts","446","001","8","3.813","62.5","37.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Special Topics","669","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","009","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","","Course Total","4","***","","","","","","","","","","","","","","","",""
"Smr-Mod Afr Lit","901","001","7","3.929","85.7","14.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Smr: Lit Style&Linguis Form","980","001","11","3.300","18.2","36.4","27.3",".","9.1",".",".","9.1",".",".",".",".",".",".",".","."
"","990","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","009","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","012","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","014","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","016","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Thesis","","Course Total","12","4.000","8.3",".",".",".",".",".",".","58.3",".",".",".","33.3",".",".",".","."
"","999","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","999","013","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Indep Reading & Research","","Course Total","2","***","","","","","","","","","","","","","","","",""
