"","990
003","1","***","","","","","","","","","","",".",".","",".",".","",".",".","."
"","990
017","2","***","","","","","","","","","","",".",".","",".",".","",".",".","."
"","990
079","2","***","","","","","","","","","","",".",".","",".",".","",".",".","."
"PhD Thesis-Risk&Insurance","Course Total","5","***","","","","","","","","","","","","","","","","","","",""
"R M I
241","Dept. Total","392","3.067","20.4","14.0","48.7","5.6","6.9","3.1","0.8","0.3","",".",".","",".","0.3","",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"241
R M I","","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","44","3.059","27.3","13.6","50.0",".","4.5",".","4.5",".","",".",".","",".",".","",".",".",".","."
"Junior","","131","2.956","14.5","8.4","60.3","2.3","9.2","5.3",".",".","",".",".","",".",".","",".",".",".","."
"Senior","","180","3.075","18.9","16.7","45.6","8.3","6.7","2.8","0.6","0.6","",".",".","",".",".","",".",".",".","."
"Undergraduates","","355","3.029","18.3","13.2","51.5","5.1","7.3","3.4","0.8","0.3","",".",".","",".",".","",".",".",".","."
"Special","","4","3.000","25.0",".","25.0","50.0",".",".",".",".","",".",".","",".",".","",".",".",".","."
"Graduate","","33","3.495","42.4","24.2","21.2","6.1","3.0",".",".",".","",".",".","",".","3.0","",".",".",".","."
"","Dept. Total","392","3.067","20.4","14.0","48.7","5.6","6.9","3.1","0.8","0.3","",".",".","",".","0.3","",".",".",".","."
