"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"VET","","","","","","","","","","","","","","","","","","","","","","","","",""
"MEDICAL SCIENCES - VET MED","Section","#","Ave","A","","AB","","B","","BC","C","","D","","F","","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","",""
"623
MED SC-V","","","","","","","","","","","","","","","","","","","","","","","","",""
"775","013","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"775","014","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"775","015","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"775","016","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"775","018","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"775","019","3","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"775","021","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"775","023","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"775","024","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"775","026","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"775","029","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"775","030","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Externship","Course Total","31","","",".","",".","",".",".","",".","",".","",".","96.8",".",".",".",".",".",".",".","3.2"
