"ALS","","","","","","","","","","","","","","","","","","","","","",""
"PLANT PATHOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"766
PL PATH","","","","","","","","","","","","","","","","","","","","","",""
"PL PATH
766","Dept. Total","118","3.579","55.9","12.7","10.2","2.5","1.7","0.8","2.5","8.5","",".",".","",".","5.1","",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"766
PL PATH","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","2","1.500",".",".","50.0",".",".",".","50.0",".","",".",".","",".",".","",".",".",".","."
"Sophomore","","11","3.054","36.4","18.2","18.2",".","9.1","9.1","9.1",".","",".",".","",".",".","",".",".",".","."
"Junior","","7","3.711","57.1","14.3","28.6",".",".",".",".",".","",".",".","",".",".","",".",".",".","."
"Senior","","30","3.367","30.0","33.3","20.0","10.0","3.3",".","3.3",".","",".",".","",".",".","",".",".",".","."
"Undergraduates","","50","3.262","34.0","26.0","22.0","6.0","4.0","2.0","6.0",".","",".",".","",".",".","",".",".",".","."
"Special","","1","3.000",".",".","100.0",".",".",".",".",".","",".",".","",".",".","",".",".",".","."
"Graduate","","67","3.976","73.1","3.0",".",".",".",".",".","14.9","",".",".","",".","9.0","",".",".",".","."
"","Dept. Total","118","3.579","55.9","12.7","10.2","2.5","1.7","0.8","2.5","8.5","",".",".","",".","5.1","",".",".",".","."
