"MATHEMATICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"600
MATH","","","","","","","","","","","","","","","","","","",""
"","101
003","20","2.250","10.0","5.0","35.0","5.0","15.0","20.0","10.0",".",".",".",".",".",".",".",".","."
"","004
101","18","2.412","22.2",".","5.6","22.2","22.2","22.2",".",".",".",".",".",".",".","5.6",".","."
"","005
101","19","2.132","10.5","10.5","21.1","5.3","15.8","26.3","10.5",".",".",".",".",".",".",".",".","."
"","101
006","22","2.643","22.7","4.5","31.8",".","18.2","13.6","4.5",".",".",".",".",".","4.5",".",".","."
"","101
007","26","2.288","7.7","3.8","26.9","7.7","38.5","7.7","7.7",".",".",".",".",".",".",".",".","."
"","008
101","18","2.417","22.2","11.1","11.1","5.6","27.8","11.1","11.1",".",".",".",".",".",".",".",".","."
"","101
009","17","2.059","5.9","11.8","23.5",".","29.4","11.8","17.6",".",".",".",".",".",".",".",".","."
"","101
010","20","2.375","15.0","15.0","15.0","10.0","15.0","25.0","5.0",".",".",".",".",".",".",".",".","."
"","101
011","19","1.868","15.8",".","5.3","15.8","26.3","15.8","21.1",".",".",".",".",".",".",".",".","."
"Intermediate Algebra","Course Total","179","2.277","14.5","6.7","20.1","7.8","23.5","16.8","9.5",".",".",".",".",".","0.6","0.6",".","."
"","112
002","21","2.794","23.8","14.3","4.8","9.5","19.0","4.8","4.8",".",".",".",".",".",".","4.8",".","14.3"
"","112
006","22","2.262","13.6","9.1","13.6","13.6","22.7","9.1","13.6",".",".",".",".",".",".",".",".","4.5"
"","112
007","21","2.738","19.0","9.5","19.0","23.8","19.0","9.5",".",".",".",".",".",".",".",".",".","."
"","015
112","21","2.667","9.5","28.6","14.3","9.5","23.8","14.3",".",".",".",".",".",".",".",".",".","."
"","112
016","23","2.522","8.7","21.7","13.0","13.0","26.1","17.4",".",".",".",".",".",".",".",".",".","."
"","112
025","26","2.308","11.5","3.8","15.4","11.5","42.3","11.5","3.8",".",".",".",".",".",".",".",".","."
"","112
026","23","2.696","21.7","8.7","13.0","17.4","30.4","8.7",".",".",".",".",".",".",".",".",".","."
"","036
112","22","2.571","18.2","9.1","9.1","27.3","13.6","18.2",".",".",".",".",".",".",".","4.5",".","."
"","112
037","24","2.542","20.8","8.3","12.5","16.7","25.0","12.5","4.2",".",".",".",".",".",".",".",".","."
"","045
112","21","2.405","9.5","19.0","14.3","4.8","33.3","14.3","4.8",".",".",".",".",".",".",".",".","."
"","112
046","26","2.481","15.4","11.5","30.8","7.7","11.5","11.5","11.5",".",".",".",".",".",".",".",".","."
"","056
112","22","2.318","18.2",".","9.1","18.2","40.9","4.5","9.1",".",".",".",".",".",".",".",".","."
"","112
057","18","2.139","11.1",".","16.7","5.6","44.4","16.7","5.6",".",".",".",".",".",".",".",".","."
"","112
066","21","2.605","19.0","9.5","19.0","4.8","23.8","9.5","4.8",".",".",".",".",".",".","9.5",".","."
"","112
070","18","2.111","5.6","11.1","5.6","22.2","33.3","11.1","11.1",".",".",".",".",".",".",".",".","."
"Algebra","Course Total","329","2.478","15.2","10.9","14.3","13.7","27.1","11.6","4.9",".",".",".",".",".",".","1.2",".","1.2"
"","113
001","11","1.818",".",".","18.2","18.2","36.4","9.1","18.2",".",".",".",".",".",".",".",".","."
"","113
004","15","2.167",".","13.3","20.0","6.7","33.3","26.7",".",".",".",".",".",".",".",".",".","."
"","005
113","14","2.536","7.1","7.1","28.6","28.6","14.3","14.3",".",".",".",".",".",".",".",".",".","."
"","010
113","15","2.300","6.7","6.7","26.7","13.3","26.7","13.3","6.7",".",".",".",".",".",".",".",".","."
"","113
011","16","2.500","12.5","6.3","37.5","6.3","12.5","25.0",".",".",".",".",".",".",".",".",".","."
"","113
012","14","2.679",".","14.3","42.9","21.4","14.3","7.1",".",".",".",".",".",".",".",".",".","."
"","113
014","17","2.382","11.8","11.8","17.6","17.6","17.6","17.6","5.9",".",".",".",".",".",".",".",".","."
"","015
113","16","1.733",".",".","25.0","12.5","12.5","31.3","12.5",".",".",".",".",".",".",".",".","6.3"
"","016
113","23","2.478","8.7","8.7","30.4","17.4","21.7","4.3","8.7",".",".",".",".",".",".",".",".","."
"","113
017","16","2.750","12.5","12.5","31.3","25.0","12.5",".","6.3",".",".",".",".",".",".",".",".","."
"","113
019","27","2.320","14.8","18.5","11.1","11.1","11.1","7.4","18.5",".",".",".",".",".",".",".","7.4","."
"","113
020","15","2.233",".","13.3","26.7","20.0","13.3","20.0","6.7",".",".",".",".",".",".",".",".","."
"","113
021","17","2.500","11.8",".","47.1","17.6",".","17.6","5.9",".",".",".",".",".",".",".",".","."
"","113
022","19","2.816","10.5","10.5","42.1","5.3","31.6",".",".",".",".",".",".",".",".",".",".","."
"","113
023","17","2.471","11.8","11.8","17.6","23.5","17.6","11.8","5.9",".",".",".",".",".",".",".",".","."
"","113
026","13","2.708","23.1","15.4",".","23.1","15.4","15.4",".",".","7.7",".",".",".",".",".",".","."
"","113
027","15","2.033","6.7","6.7","20.0",".","33.3","26.7","6.7",".",".",".",".",".",".",".",".","."
"","113
028","14","3.036","21.4","7.1","42.9","14.3","14.3",".",".",".",".",".",".",".",".",".",".","."
"","031
113","22","2.714","18.2","13.6","22.7","13.6","13.6","9.1","4.5",".",".",".",".",".",".","4.5",".","."
"","113
032","16","2.688","12.5","6.3","43.8","6.3","18.8","12.5",".",".",".",".",".",".",".",".",".","."
"April 01, 2013","","","","","","","","","","","","","","","","","","Page 239 of 374",""
