"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"MEDICAL MICROBIOL & IMMUN","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"620
M M & I","","","","","","","","","","","","","","","","","","",""
"302
Medical Microbiology Lab","001","27","3.315","18.5","37.0","33.3","11.1",".",".",".",".",".",".",".",".",".",".",".","."
"341
Immunology","001","92","2.885","21.7","8.7","27.2","12.0","27.2","2.2",".",".",".",".",".",".",".",".",".","1.1"
"350
Parasitology","001","66","2.700","13.6","15.2","25.8","10.6","25.8","3.0","4.5",".",".",".",".",".",".",".",".","1.5"
"351
Parasitology Laboratory","001","7","3.143","28.6",".","42.9","28.6",".",".",".",".",".",".",".",".",".",".",".","."
"410
Medical Mycology","001","20","3.625","50.0","25.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"412
Medical Mycology Laboratory","002","8","3.625","37.5","50.0","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"529
Immunology Laboratory","001","20","3.800","70.0","25.0",".","5.0",".",".",".",".",".",".",".",".",".",".",".","."
"575
Biology of Viruses","001","65","2.873","10.8","30.8","21.5","9.2","15.4","9.2",".","1.5",".",".",".",".",".","1.5",".","."
"603
Clinicl&Pub Hlth Microbiol","001","92","2.674","9.8","16.3","16.3","25.0","27.2","5.4",".",".",".",".",".",".",".",".",".","."
"677","002","12","3.583","41.7","33.3","25.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"677","003","3","***","","","","","","","","","",".",".",".",".",".",".","."
"677","004","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Adv Topics-Medicl Microbiol","Course Total","18","3.783","55.6","22.2","16.7",".",".",".",".",".",".",".",".",".",".",".",".","5.6"
"682","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Honors Thesis","Course Total","2","***","","","","","","","","","","","","","","","",""
"699","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","003","5","***","","","","","","","","","",".",".",".",".",".",".","."
"699","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","010","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","011","16","3.938","93.8",".","6.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","012","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","014","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","016","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","018","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","019","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","021","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","024","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","034","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","49","3.929","87.8","8.2","4.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"773
Biomolecular Parasitology","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790
Immunol-Infectious Disease","001","8","3.500","25.0","50.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"900
Journal Club","001","11","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"901
Seminar","001","11","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"914
Smr-Molecular Biosci (Adv)","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","003","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","006","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","008","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","011","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","014","1","***","","","","","","","","","",".",".",".",".",".",".","."
