"L&S","","","","","","","","","","","","","","","","","","","",""
"GEOLOGY & GEOPHYSICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"420
GEOLOGY","","","","","","","","","","","","","","","","","","","",""
"GEOLOGY
420","Dept. Total","1421","2.917","26.8","14.0","19.4","12.2","15.5","4.7","1.5","4.8","0.1",".","",".","0.6","0.1","0.1","0.1","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"420
GEOLOGY","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","170","2.380","7.1","11.8","25.9","9.4","27.1","14.1","4.1",".",".",".","",".",".",".",".",".","0.6"
"Sophomore","","325","2.815","21.2","13.2","22.8","9.5","25.5","5.5","2.2",".",".",".","",".",".",".",".",".","."
"Junior","","308","2.914","24.0","14.3","24.0","18.2","13.3","4.2","1.3",".",".",".","",".",".",".","0.6",".","."
"Senior","","430","3.061","29.5","18.4","17.4","15.6","11.6","2.8","0.7","3.7","0.2",".","",".",".",".",".",".","."
"Undergraduates","","1233","2.836","22.9","15.1","21.7","13.8","17.8","5.4","1.7","1.3","0.1",".","",".",".",".","0.2",".","0.1"
"Special","","21","2.941","47.6",".","9.5","9.5",".",".","4.8","23.8",".",".","",".",".","4.8",".",".","."
"Graduate","","168","3.861","53.0","7.7","4.2","0.6",".",".",".","28.6",".",".","",".","4.8","0.6",".","0.6","."
"","Dept. Total","1422","2.917","26.8","14.0","19.4","12.2","15.5","4.7","1.5","4.9","0.1",".","",".","0.6","0.1","0.1","0.1","0.1"
