"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"EDU","","","","","","","","","","","","","","","","","","",""
"DANCE PROGRAM","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"741
DANCE","","","","","","","","","","","","","","","","","","",""
"Ballroom Dancing","Course Total","410","3.781","48.8","14.9","6.3","1.2",".",".",".","27.3","0.5",".",".",".",".","0.2","0.2","0.5"
"","42
001","27","3.958","40.7","3.7",".",".",".",".",".","51.9",".",".",".",".",".","3.7",".","."
"","002
42","32","3.763","46.9","3.1","3.1","6.3",".",".",".","37.5",".",".",".",".",".",".",".","3.1"
"Ballroom Dance II","Course Total","59","3.839","44.1","3.4","1.7","3.4",".",".",".","44.1",".",".",".",".",".","1.7",".","1.7"
"Ballet Technique IV","425
001","16","3.969","93.8","6.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Advanced Sound Design","430
001","9","3.611","22.2","77.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","452
001","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","002
452","9","3.944","88.9","11.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Dance Repertory Theater","Course Total","19","3.974","94.7","5.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Dance Composition III","455
001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","560
001","7","3.792","57.1","42.9",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","560
002","9","3.722","77.8","11.1",".",".","11.1",".",".",".",".",".",".",".",".",".",".","."
"","560
003","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Current Topics-Dance:Wkshp","Course Total","20","3.775","70.0","25.0",".",".","5.0",".",".",".",".",".",".",".",".",".",".","."
"Advanced Video Design","001
565","13","3.885","92.3",".",".","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"","699
004","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","699
006","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
045","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","699
063","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Project","Course Total","22","3.943","90.9","9.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"DANCE
741","Dept. Total","974","3.735","54.0","17.6","7.5","1.7","0.5","0.2","0.1","16.6","0.2",".",".",".","0.1","0.5","0.3","0.6"
