"L&S","","","","","","","","","","","","","","","","","","","","","",""
"WOMENS STUDIES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"963
WOMEN ST","","","","","","","","","","","","","","","","","","","","","",""
"WOMEN ST
963","Dept. Total","1034","3.478","36.8","33.3","19.7","5.1","1.9","0.4","0.5","1.6","",".",".","",".","",".","0.2",".","0.4","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"963
WOMEN ST","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","95","3.282","21.1","37.9","26.3","9.5","2.1","1.1","1.1","1.1","",".",".","",".","",".",".",".",".","."
"Sophomore","","217","3.439","35.0","34.1","22.1","5.1","2.3","0.5","0.9",".","",".",".","",".","",".",".",".",".","."
"Junior","","274","3.516","39.4","34.7","16.8","5.8","1.8","0.4",".","0.7","",".",".","",".","",".",".",".","0.4","."
"Senior","","421","3.500","38.2","31.6","20.0","4.0","1.9","0.2","0.5","2.9","",".",".","",".","",".",".",".","0.7","."
"Undergraduates","","1007","3.470","36.2","33.6","20.2","5.3","2.0","0.4","0.5","1.5","",".",".","",".","",".",".",".","0.4","."
"Special","","5","3.773","40.0","40.0",".",".",".",".",".","20.0","",".",".","",".","",".",".",".",".","."
"Graduate","","22","3.842","63.6","18.2","4.5",".",".",".",".","4.5","",".",".","",".","",".","9.1",".",".","."
"","Dept. Total","1034","3.478","36.8","33.3","19.7","5.1","1.9","0.4","0.5","1.6","",".",".","",".","",".","0.2",".","0.4","."
