"GENERAL BUSINESS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"231
GEN BUS","","","","","","","","","","","","","","","","","","","","","","",""
"Appl Multivariate Analysis","756
001","5","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"","765
001","11","3.955","90.9","9.1",".",".",".",".",".",".",".","",".",".","",".","",".","",".",".","."
"","765
002","28","3.679","57.1","21.4","21.4",".",".",".",".",".",".","",".",".","",".","",".","",".",".","."
"","765
003","3","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"Contemporary Topics","Course Total","42","3.752","66.7","16.7","16.7",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Rdg & Rsch-Business Rsch","799
099","1","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"Adv Statistical Methods II","806
001","10","3.944","80.0","10.0",".",".",".",".",".","10.0",".","",".",".","",".","",".","",".",".","."
"PhD Thesis-Gen Ind Rsch","990
078","1","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"GEN BUS
231","Dept. Total","1696","3.213","27.8","24.9","25.4","9.7","10.0","0.5","0.4","0.2","",".","0.5","",".","",".","",".","0.1","0.2","0.2"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"231
GEN BUS","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","52","2.531","3.8","5.8","28.8","25.0","25.0","3.8","1.9",".","",".","3.8","",".","",".","",".",".",".","1.9"
"Sophomore","","140","2.875","9.3","15.7","29.3","26.4","11.4","2.1",".",".","",".","5.0","",".","",".","",".",".","0.7","."
"Junior","","487","3.226","23.6","26.9","31.8","8.4","8.4","0.4","0.4",".","",".",".","",".","",".","",".",".",".","."
"Senior","","726","3.164","24.9","23.7","26.3","9.9","13.8","0.3","0.4","0.3","",".",".","",".","",".","",".","0.1","0.3","."
"Undergraduates","","1405","3.136","22.1","23.3","28.6","11.6","12.1","0.6","0.4","0.1","",".","0.6","",".","",".","",".","0.1","0.2","0.1"
"Special","","7","3.375","28.6",".","14.3","14.3",".",".",".",".","",".",".","",".","",".","",".",".","14.3","28.6"
"Graduate","","282","3.730","56.4","33.0","9.9","0.4",".",".",".","0.4","",".",".","",".","",".","",".",".",".","."
"Prof Yr 3","","2","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Professionals","","2","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","1696","3.213","27.8","24.9","25.4","9.7","10.0","0.5","0.4","0.2","",".","0.5","",".","",".","",".","0.1","0.2","0.2"
