"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"NEUROPHYSIOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"680
NEUROPHY","","","","","","","","","","","","","","","","","","",""
"524
Neurobi II:Intr-Brain&Behav","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699
Ind Sty-Neurophysiology","012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"900
Research in Neurophysiology","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","014","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","018","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Research&Thesis-Neurophy","Course Total","4","***","","","","","","","","","","","","","","","",""
