"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"INDUSTRIAL RELATIONS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"492
IND REL","","","","","","","","","","","","","","","","","","",""
"460
Race,Gendr,Ethn-Labor Markt","001","8","3.438","50.0","25.0",".","12.5","12.5",".",".",".",".",".",".",".",".",".",".","."
"552
Ind Rel-Develping Countries","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"704
Ind Rel Research Methods II","001","27","3.481","44.4","14.8","33.3","7.4",".",".",".",".",".",".",".",".",".",".",".","."
"790
Research and Thesis","067","1","***","","","","","","","","","",".",".",".",".",".",".","."
"798","009","4","***","","","","","","","","","",".",".",".",".",".",".","."
"798","027","2","***","","","","","","","","","",".",".",".",".",".",".","."
"798","066","1","***","","","","","","","","","",".",".",".",".",".",".","."
"798","071","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Tutorial","Course Total","9","3.889","77.8","22.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"858
Collctv Bargang-Arbtrn Proc","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890
Current Issues-Ind Relation","001","32","3.719","56.3","31.3","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"990","009","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","067","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","3","***","","","","","","","","","","","","","","","",""
"999
Independent Reading","009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"IND REL
492","Dept. Total","87","3.622","54.0","21.8","14.9","5.7","1.1",".",".","1.1",".",".",".","1.1",".",".",".","."
