"EGR","","","","","","","","","","","","","","","","","","","","",""
"","CIVIL AND ENVIRONMENTAL EN Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","","Grades","GPA","","","","","","","","","","","","","","","",""
"240
CIV ENGR","","","","","","","","","","","","","","","","","","","","",""
"Cooperative Education Prog","1","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Engr Spatial Measurements","251","001","","48","3.021","10.4","14.6","47.9","18.8","6.3",".",".",".",".",".",".",".",".",".",".","2.1"
"Intro-Aerial Photo Systems","301","001","","40","3.615","47.5","32.5","12.5","2.5","2.5",".",".",".",".",".",".",".",".","2.5",".","."
"Elec-op&Micro Remote Sensng","302","001","","24","3.313","33.3","29.2","12.5","16.7","8.3",".",".",".",".",".",".",".",".",".",".","."
"Remote Sensng Digtl Image","303","001","","13","2.885","15.4","23.1","15.4","15.4","30.8",".",".",".",".",".",".",".",".",".",".","."
"Remote Sensng Vis Image&GIS","304","001","","14","3.679","42.9","50.0","7.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Fluid Mechanics","310","001","","52","2.373","5.8","11.5","11.5","19.2","36.5","13.5",".","1.9",".",".",".",".",".",".",".","."
"Hydroscience","311","001","","44","2.872","18.2","6.8","34.1","13.6","22.7","2.3",".","2.3",".",".",".",".",".",".",".","."
"Environmental Engineering","320","001","","81","2.919","8.6","27.2","34.6","11.1","11.1","4.9","1.2",".",".",".",".",".",".",".",".","1.2"
"Environmentl Engr Processes","322","001","","14","3.714","64.3","21.4","7.1","7.1",".",".",".",".",".",".",".",".",".",".",".","."
"Soil Mechanics","330","001","","46","2.707","15.2","2.2","26.1","26.1","28.3","2.2",".",".",".",".",".",".",".",".",".","."
"Structural Analysis I","340","001","","39","2.936","25.6","7.7","28.2","15.4","17.9","5.1",".",".",".",".",".",".",".",".",".","."
"Wood Structures I","342","001","","57","2.877","14.0","14.0","35.1","14.0","19.3","3.5",".",".",".",".",".",".",".",".",".","."
"Steel Structures I","345","001","","51","3.010","19.6","9.8","51.0",".","15.7","3.9",".",".",".",".",".",".",".",".",".","."
"Intro to Geographc Info Sys","357","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Transportation Engineering","370","001","","30","3.467","26.7","43.3","26.7","3.3",".",".",".",".",".",".",".",".",".",".",".","."
"Matrl-Constructd Facilities","395","001","","85","3.512","40.0","31.8","21.2","4.7","2.4",".",".",".",".",".",".",".",".",".",".","."
"Geom Anal-Vert Aerial Photo","403","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Digital Photogrammetry","405","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Open Channel Hydraulics","411","001","","10","3.150","10.0","20.0","60.0","10.0",".",".",".",".",".",".",".",".",".",".",".","."
"Hydrologic Design","414","001","","14","3.786","57.1","42.9",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Air Pollutn Measurmnt&Cntrl","423","001","","14","3.385","28.6","21.4","35.7","7.1",".",".",".","7.1",".",".",".",".",".",".",".","."
"Water Treatmnt Plant Design","428","001","","19","3.684","52.6","31.6","15.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"Concrete Structures II","447","001","","11","3.409","45.5","18.2","18.2","9.1","9.1",".",".",".",".",".",".",".",".",".",".","."
"Route Location","457","001","","7","2.714",".","28.6","57.1",".",".",".","14.3",".",".",".",".",".",".",".",".","."
"Project Estimatng&Schedulng","492","001","","27","3.611","48.1","33.3","11.1","7.4",".",".",".",".",".",".",".",".",".",".",".","."
"Civ&Envr Engr Decisn Making","494","001","","36","2.889","19.4","16.7","11.1","27.8","25.0",".",".",".",".",".",".",".",".",".",".","."
"Industrial Pollution Cntrl","521","001","","8","2.813",".","25.0","37.5","12.5","25.0",".",".",".",".",".",".",".",".",".",".","."
"Hazardous Waste Management","522","001","","11","3.556","27.3","36.4","18.2",".",".",".",".","9.1",".",".",".",".","9.1",".",".","."
"Seepage and Slopes","530","001","","11","3.444","9.1","54.5","18.2",".",".",".",".","9.1",".",".",".",".",".",".","9.1","."
"Remote Sensing Digitl Image","556","001","","10","3.950","90.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Traffic Control","574","001","","13","3.636","38.5","30.8","15.4",".",".",".",".","7.7",".",".",".",".",".","7.7",".","."
"Seminar-Transportation Engr","579","001","","16","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Pln/Dsgn/Cnstrctn Integratn","595","001","","29","3.845","69.0","31.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Spec Topics-Water Chemistry","609","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Special Topics-Envir Engr","629","001","","10","3.188","30.0","10.0","20.0",".","20.0",".",".","20.0",".",".",".",".",".",".",".","."
"Computerzd Land Info Systms","655","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Topic-Survey & Photogramtry","659","002","","8","3.833","62.5",".","12.5",".",".",".",".","25.0",".",".",".",".",".",".",".","."
"Topic-Transprtatn&City Plan","679","001","","16","3.813","75.0","12.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"","698","001","","14","3.679","35.7","64.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
