"Research and Thesis","Course Total","5","***","","","","","","","","","","","","","","","","","",""
"","999
016","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
032","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Study","Course Total","3","***","","","","","","","","","","","","","","","","","",""
"DS
359","Dept. Total","631","3.195","27.7","23.5","25.8","10.9","6.7","2.4","1.1","0.5","",".",".","",".","0.3","0.5","0.5",".","0.2"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"359
DS","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","50","2.957","12.0","26.0","32.0","12.0","10.0","4.0","2.0",".","",".",".","",".",".",".",".",".","2.0"
"Sophomore","","130","3.039","13.1","29.2","31.5","14.6","6.2","3.8","0.8","0.8","",".",".","",".",".",".",".",".","."
"Junior","","197","3.182","25.9","24.4","26.4","13.2","6.1","2.5","0.5",".","",".",".","",".",".",".","1.0",".","."
"Senior","","212","3.253","35.8","18.9","25.0","8.5","8.0","1.4","1.9",".","",".",".","",".",".",".","0.5",".","."
"Undergraduates","","589","3.161","25.5","23.6","27.5","11.7","7.1","2.5","1.2","0.2","",".",".","",".",".",".","0.5",".","0.2"
"Special","","7","3.647","57.1","28.6","14.3",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Graduate","","35","3.895","60.0","20.0",".",".",".",".",".","5.7","",".",".","",".","5.7","8.6",".",".","."
"","Dept. Total","631","3.195","27.7","23.5","25.8","10.9","6.7","2.4","1.1","0.5","",".",".","",".","0.3","0.5","0.5",".","0.2"
