"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"508
ITALIAN","","","","","","","","","","","","","","","","","","","","",""
"","799
008","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Study","Course Total","4","***","","","","","","","","","","","","","","","","","",""
"Smr-Studies in Italian Lit","952
001","12","3.833","75.0","16.7","8.3",".",".",".",".",".",".","",".",".","",".",".",".",".","."
"","990
012","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
016","4","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
025","3","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Individual Research","Course Total","8","4.000","62.5",".",".",".",".",".",".",".","",".",".","",".","37.5",".",".",".","."
"ITALIAN
508","Dept. Total","572","3.372","38.3","24.3","18.7","5.9","3.0","1.9","1.4","4.2","",".",".","",".","0.5","0.3","0.5","0.5","0.3"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"508
ITALIAN","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","72","3.164","18.1","26.4","37.5","8.3","2.8","4.2",".",".","",".",".","",".",".",".","1.4","1.4","."
"Sophomore","","124","3.251","29.8","29.8","23.4","4.8","4.0","3.2","2.4","1.6","",".",".","",".",".",".",".",".","0.8"
"Junior","","155","3.359","38.1","29.0","16.8","9.7","1.3","1.3","2.6","0.6","",".",".","",".",".",".",".",".","0.6"
"Senior","","152","3.468","44.1","21.7","15.1","3.9","4.6","1.3","0.7","7.2","",".",".","",".",".",".","1.3",".","."
"Undergraduates","","503","3.333","35.0","26.6","20.9","6.6","3.2","2.2","1.6","2.8","",".",".","",".",".",".","0.6","0.2","0.4"
"Special","","11","3.371","36.4","18.2","9.1","9.1","9.1",".",".","18.2","",".",".","",".",".",".",".",".","."
"Graduate","","58","3.939","67.2","5.2","1.7",".",".",".",".","13.8","",".",".","",".","5.2","3.4",".","3.4","."
"","Dept. Total","572","3.372","38.3","24.3","18.7","5.9","3.0","1.9","1.4","4.2","",".",".","",".","0.5","0.3","0.5","0.5","0.3"
