"","991
004","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","991
009","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","991
010","3","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Linguistc&Germanic Philolgy","Course Total","6","4.000","33.3",".",".",".",".",".",".","66.7","",".",".","",".",".",".",".",".","."
"GERMAN
424","Dept. Total","830","3.545","48.8","18.8","17.1","3.1","3.4","0.1","0.6","4.9","",".","0.6","",".","0.7","0.8","0.4","0.2","0.4"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"424
GERMAN","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","90","3.421","45.6","22.2","23.3",".","4.4",".","3.3",".","",".",".","",".",".",".",".",".","1.1"
"Sophomore","","175","3.558","52.0","19.4","20.0","4.0","4.0",".",".",".","",".",".","",".",".",".","0.6",".","."
"Junior","","184","3.488","44.6","23.4","21.7","4.9","3.3",".","0.5","1.1","",".",".","",".",".",".","0.5",".","."
"Senior","","232","3.509","47.0","18.1","18.5","4.3","4.7","0.4",".","4.7","",".","0.9","",".",".",".","0.4",".","0.9"
"Undergraduates","","681","3.503","47.4","20.4","20.4","3.8","4.1","0.1","0.6","1.9","",".","0.3","",".",".",".","0.4",".","0.4"
"Special","","20","3.593","60.0","15.0","5.0",".",".",".","5.0","5.0","",".",".","",".",".","10.0",".",".","."
"Graduate","","127","3.909","54.3","11.0","0.8",".",".",".",".","21.3","",".","2.4","",".","4.7","3.9",".","1.6","."
"Prof Yr 1","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Prof Yr 3","","1","3.000",".",".","100.0",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","2","3.500","50.0",".","50.0",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","830","3.545","48.8","18.8","17.1","3.1","3.4","0.1","0.6","4.9","",".","0.6","",".","0.7","0.8","0.4","0.2","0.4"
