"","999
058","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
061","9","4.000","100.0",".",".",".",".",".",".",".",".","",".",".","",".",".",".",".","."
"","999
063","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Advanced Independent Study","Course Total","24","3.976","79.2","4.2",".",".",".",".",".","4.2","",".",".","",".","12.5",".",".",".","."
"CIV ENGR
240","Dept. Total","1285","3.282","35.3","18.7","18.8","7.4","8.2","1.5","0.2","7.2","",".",".","",".","2.2","0.2","0.2","0.1","0.2"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"240
CIV ENGR","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","2","3.600","50.0",".","50.0",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","44","3.158","20.5","20.5","38.6","11.4","6.8",".",".",".","",".",".","",".",".",".",".",".","2.3"
"Junior","","166","2.984","21.7","19.3","24.1","13.9","16.3","3.0",".","0.6","",".",".","",".",".",".","0.6",".","0.6"
"Senior","","624","3.166","30.9","20.7","25.2","9.5","11.1","2.2","0.3","0.2","",".",".","",".",".",".",".",".","."
"Undergraduates","","836","3.129","28.6","20.3","25.7","10.4","11.8","2.3","0.2","0.2","",".",".","",".",".",".","0.1",".","0.2"
"Special","","29","3.270","41.4","17.2","17.2","10.3","10.3",".",".",".","",".",".","",".",".",".",".","3.4","."
"Graduate","","421","3.760","48.2","15.4","5.2","1.2","0.7",".",".","21.4","",".",".","",".","6.7","0.5","0.2","0.2","0.2"
"","Dept. Total","1286","3.282","35.3","18.7","18.8","7.4","8.2","1.5","0.2","7.2","",".",".","",".","2.2","0.2","0.2","0.2","0.2"
