"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"MUSIC-PERFORMANCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"664
MUS PERF","","","","","","","","","","","","","","","","","","",""
"535
Masters Level-Cello","111","1","***","","","","","","","","","",".",".",".",".",".",".","."
"542
Advanced Accompanying","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"7
Fundamentals-Flute","001","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"701
Doctoral Level-Piano","047","2","***","","","","","","","","","",".",".",".",".",".",".","."
"705
Doctoral Level-Voice","045","1","***","","","","","","","","","",".",".",".",".",".",".","."
"711
Doctoral Level-Clarinet","005","2","***","","","","","","","","","",".",".",".",".",".",".","."
"713
Doctoral Level-Saxophone","050","1","***","","","","","","","","","",".",".",".",".",".",".","."
"717
Doctoral Level-Horn","020","4","***","","","","","","","","","",".",".",".",".",".",".","."
"719
Doctoral Level-Trumpet","063","2","***","","","","","","","","","",".",".",".",".",".",".","."
"731","009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"731","083","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Doctoral Level-Violin","Course Total","2","***","","","","","","","","","","","","","","","",""
"732","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"732","040","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Doctoral Level Conducting","Course Total","2","***","","","","","","","","","","","","","","","",""
"735
Doctoral Level-Cello","111","2","***","","","","","","","","","",".",".",".",".",".",".","."
"748
Doctoral Level Composition","087","4","***","","","","","","","","","",".",".",".",".",".",".","."
"76
Basic Guitar","011","8","3.750","62.5","25.0","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"77
Basic String Bass","066","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","008","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","010","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","025","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","029","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","045","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","059","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","061","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","066","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","111","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Masters Recital","Course Total","10","3.950","90.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"999","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","020","3","***","","","","","","","","","",".",".",".",".",".",".","."
"999","029","3","***","","","","","","","","","",".",".",".",".",".",".","."
"999","038","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","040","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","045","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","047","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","063","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","083","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","111","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","120","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","138","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","145","1","***","","","","","","","","","",".",".",".",".",".",".","."
