"","999
035","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
045","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
049","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Research Prob","Course Total","12","3.968","91.7","8.3",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"JOURN
512","Dept. Total","2097","3.214","21.1","28.4","29.2","10.9","5.8","0.8","0.4","1.1","",".","1.6","",".","0.3","0.0","0.3",".","0.0"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"512
JOURN","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","307","2.936","11.7","19.5","34.9","16.6","15.0","1.6","0.7",".","",".",".","",".",".",".",".",".","."
"Sophomore","","571","3.119","14.9","28.0","34.0","16.5","5.1","0.9","0.5",".","",".",".","",".",".",".",".",".","0.2"
"Junior","","484","3.257","20.2","34.1","29.5","9.5","3.1","0.6","0.6","0.2","",".","1.7","",".",".",".","0.2",".","."
"Senior","","590","3.309","24.7","30.8","27.3","6.3","4.9","0.5",".","0.5","",".","4.2","",".",".",".","0.7",".","."
"Undergraduates","","1952","3.184","18.7","29.0","31.0","11.7","6.1","0.8","0.4","0.2","",".","1.7","",".",".",".","0.3",".","0.1"
"Special","","14","3.057","28.6","35.7","14.3",".","14.3",".","7.1",".","",".",".","",".",".",".",".",".","."
"Graduate","","131","3.834","56.5","17.6","4.6",".",".",".",".","14.5","",".",".","",".","5.3","0.8","0.8",".","."
"","Dept. Total","2097","3.214","21.1","28.4","29.2","10.9","5.8","0.8","0.4","1.1","",".","1.6","",".","0.3","0.0","0.3",".","0.0"
