"ZOOLOGY","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"970
ZOOLOGY","","","","","","","","","","","","","","","","","","","",""
"692","043","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"692","047","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Thesis","Course Total","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"698
Directed Study","055","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","005","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","006","","6","3.412","50.0","16.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","008","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","009","","11","3.833","81.8","9.1","9.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","013","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","015","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","018","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"699","021","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","024","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","026","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","027","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"699","029","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","030","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","033","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","034","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","037","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","040","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","041","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","043","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","047","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","050","","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","055","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","057","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Studies in Zoology","Course Total","","74","3.845","85.1","4.1","5.4","1.4","2.7",".",".",".",".",".",".",".","1.4",".",".","."
"799
Independent Study","048","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"904
Departmental Research Sem","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"911
Oceanography&Limnology Smr","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"950
Interdis Smr-Animal Behav","001","","11","3.818","90.9",".",".",".","9.1",".",".",".",".",".",".",".",".",".",".","."
"954
Endocrinlgy-Reprodctve Phys","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"955
Seminar-Limnology","001","","27","3.981","96.3","3.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"956
Seminar-Ecology","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"961
Seminar-Morphology","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"962
Seminar-Ethology","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"965
Smr-Developmental Biology","001","","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"969
Colloq-Teachng College Biol","001","","8","4.000","37.5",".",".",".",".",".",".","62.5",".",".",".",".",".",".",".","."
"990","005","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","008","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","009","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","012","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","013","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"April 01, 2013","","","","","","","","","","","","","","","","","","","Page 307 of 374",""
