"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","",""
"SLAVIC (SLAVIC LANGUAGES)","Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","","Grades","GPA","","","","","","","","","","","","","","","",""
"888
SLAVIC","","","","","","","","","","","","","","","","","","","","",""
"","102","001","","16","3.567","43.8","31.3","12.5",".","6.3",".",".","6.3",".",".",".",".",".",".",".","."
"","102","002","","22","3.548","54.5","13.6","13.6","9.1","4.5",".",".","4.5",".",".",".",".",".",".",".","."
"2nd Semester Russian","","Course Total","","38","3.556","50.0","21.1","13.2","5.3","5.3",".",".","5.3",".",".",".",".",".",".",".","."
"Second Semester Polish","112","001","","12","3.727","66.7","8.3","8.3","8.3",".",".",".","8.3",".",".",".",".",".",".",".","."
"Russ Honor Tutorial-Slav102","182","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","204","001","","7","2.857","57.1",".",".",".","28.6",".","14.3",".",".",".",".",".",".",".",".","."
"","204","002","","11","3.227","27.3","27.3","27.3",".","18.2",".",".",".",".",".",".",".",".",".",".","."
"Fourth Semester Russian","","Course Total","","18","3.083","38.9","16.7","16.7",".","22.2",".","5.6",".",".",".",".",".",".",".",".","."
"Russia: An Interdis Survey","253","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Third Year Russian II","276","001","","14","3.286","35.7","28.6","28.6",".",".",".","7.1",".",".",".",".",".",".",".",".","."
"Russian Lang & Culture II","316","001","","11","3.500","45.5","18.2","27.3","9.1",".",".",".",".",".",".",".",".",".",".",".","."
"Fourth Year Russian II","322","001","","16","3.875","75.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Uvod u srpsku i hrvtsku lit","342","001","","6","3.400","33.3","16.7","16.7","16.7",".",".",".","16.7",".",".",".",".",".",".",".","."
"2nd Sem Intensive Czech","352","001","","9","3.500","55.6",".","22.2",".","11.1",".",".","11.1",".",".",".",".",".",".",".","."
"Rom Culture-Russia & E Eur","370","001","","7","3.357","28.6","28.6","28.6","14.3",".",".",".",".",".",".",".",".",".",".",".","."
"Conceptual Metaphor Theory","400","001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Chekhov","420","001","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Soviet Literature","440","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"4th Sem Intensive Serbo-Cro","442","001","","6","4.000","83.3",".",".",".",".",".",".","16.7",".",".",".",".",".",".",".","."
"Lang Thru Film:Contemp Sovt","535","001","","9","3.808","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","699","008","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","018","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","","Course Total","","5","***","","","","","","","","","","","","","","","",""
"18th Century Russian Lit","702","001","","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Special Topics","705","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Acmeism and Futurism","740","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Russian Poetry 1837-1890","770","001","","9","3.917","55.6","11.1",".",".",".",".",".",".",".",".",".",".","22.2",".","11.1","."
"Independent Study","799","017","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"College Teaching of Russian","820","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Seminar-Soviet Literature","925","001","","8","4.000","87.5",".",".",".",".",".",".",".",".",".",".",".","12.5",".",".","."
"","991","008","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","991","009","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","991","012","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","991","013","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Indiv Research-Slavic Lit","","Course Total","","12","4.000","25.0",".",".",".",".",".",".","25.0",".",".",".","50.0",".",".",".","."
