"Research and Thesis","Course Total","29","",".",".",".",".",".",".",".","79.3",".",".",".","17.2","3.4",".",".","."
"","999
059","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","999
085","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Spec Work-Ag & Appl Economics","Course Total","4","***","","","","","","","","","","","","","","","",""
"A A E
108","Dept. Total","784","3.239","30.1","20.4","25.6","8.3","7.4","2.3","0.3","3.8","0.1",".",".","0.6","0.5","0.3","0.3","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"108
A A E","","","","","","","","","","","","","","","","","","",""
"Freshmen","","49","3.020","14.3","18.4","42.9","14.3","6.1","4.1",".",".",".",".",".",".",".",".",".","."
"Sophomore","","134","3.164","22.4","22.4","38.1","7.5","4.5","4.5",".",".",".",".",".",".","0.7",".",".","."
"Junior","","130","3.119","23.1","24.6","29.2","7.7","12.3","3.1",".",".",".",".",".",".",".",".",".","."
"Senior","","350","3.227","32.6","20.9","23.7","9.7","9.1","1.7","0.6","1.1",".",".",".",".","0.3","0.3",".","."
"Undergraduates","","663","3.178","27.3","21.7","29.1","9.2","8.6","2.7","0.3","0.6",".",".",".",".","0.3","0.2",".","."
"Special","","14","3.950","64.3","7.1",".",".",".",".",".","14.3",".",".",".",".",".",".","14.3","."
"Graduate","","106","3.686","43.4","13.2","7.5","3.8","0.9",".",".","22.6","0.9",".",".","4.7","1.9","0.9",".","."
"Prof Yr 4","","1","3.500",".","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Professionals","","1","3.500",".","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","784","3.239","30.1","20.4","25.6","8.3","7.4","2.3","0.3","3.8","0.1",".",".","0.6","0.5","0.3","0.3","."
