"SPANISH (SPANISH AND PORTU Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"912
SPANISH","","","","","","","","","","","","","","","","","","",""
"","101
001","19","2.605","31.6","5.3","15.8","10.5","15.8","10.5","10.5",".",".",".",".",".",".",".",".","."
"","101
002","23","2.977","30.4","8.7","26.1","4.3","17.4","8.7",".","4.3",".",".",".",".",".",".",".","."
"","101
003","22","2.833","4.5","22.7","31.8","18.2","13.6","4.5",".","4.5",".",".",".",".",".",".",".","."
"","101
004","23","2.783","8.7","21.7","26.1","4.3","39.1",".",".",".",".",".",".",".",".",".",".","."
"","101
005","20","3.026","30.0","10.0","25.0","5.0","20.0","5.0",".","5.0",".",".",".",".",".",".",".","."
"","101
006","20","2.825","20.0","10.0","25.0","15.0","25.0","5.0",".",".",".",".",".",".",".",".",".","."
"","101
007","22","3.068","13.6","27.3","31.8","13.6","13.6",".",".",".",".",".",".",".",".",".",".","."
"","101
008","17","3.029","23.5","17.6","29.4","11.8","11.8","5.9",".",".",".",".",".",".",".",".",".","."
"","101
009","19","2.861","26.3",".","26.3","15.8","21.1","5.3",".","5.3",".",".",".",".",".",".",".","."
"","101
010","19","2.868","15.8","15.8","42.1",".","21.1",".","5.3",".",".",".",".",".",".",".",".","."
"First Year Spanish","Course Total","204","2.888","20.1","14.2","27.9","9.8","20.1","4.4","1.5","2.0",".",".",".",".",".",".",".","."
"","102
001","22","3.045","22.7","22.7","18.2","22.7","9.1","4.5",".",".",".",".",".",".",".",".",".","."
"","102
002","17","3.500","29.4","41.2","29.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"","102
003","24","3.292","20.8","37.5","29.2","4.2","8.3",".",".",".",".",".",".",".",".",".",".","."
"","102
004","20","3.075","30.0","25.0","15.0","10.0","15.0",".","5.0",".",".",".",".",".",".",".",".","."
"","102
005","23","3.326","39.1","21.7","17.4","8.7","13.0",".",".",".",".",".",".",".",".",".",".","."
"","102
006","22","2.700","22.7","13.6","18.2","13.6","9.1",".","13.6","9.1",".",".",".",".",".",".",".","."
"","102
007","23","3.283","43.5","17.4","17.4","4.3","13.0","4.3",".",".",".",".",".",".",".",".",".","."
"","102
008","23","3.250","43.5","17.4","17.4","4.3","4.3","4.3","4.3","4.3",".",".",".",".",".",".",".","."
"","102
009","22","2.955","22.7","27.3","27.3",".","13.6",".","9.1",".",".",".",".",".",".",".",".","."
"","102
010","23","3.196","39.1","17.4","13.0","13.0","13.0","4.3",".",".",".",".",".",".",".",".",".","."
"","102
011","23","3.196","43.5","4.3","26.1","8.7","13.0","4.3",".",".",".",".",".",".",".",".",".","."
"","102
012","22","3.024","13.6","45.5","18.2","4.5","4.5",".","9.1","4.5",".",".",".",".",".",".",".","."
"","102
013","20","2.750","20.0","20.0","15.0","10.0","25.0","5.0","5.0",".",".",".",".",".",".",".",".","."
"","102
014","12","3.273","16.7","33.3","33.3",".","8.3",".",".","8.3",".",".",".",".",".",".",".","."
"First Year Spanish","Course Total","296","3.131","29.7","24.0","20.6","7.8","10.8","2.0","3.4","1.7",".",".",".",".",".",".",".","."
"","203
001","16","3.313","50.0","6.3","31.3","6.3",".",".","6.3",".",".",".",".",".",".",".",".","."
"","203
002","20","3.400","35.0","25.0","25.0","15.0",".",".",".",".",".",".",".",".",".",".",".","."
"","203
003","22","2.905","4.5","27.3","36.4","9.1","13.6","4.5",".","4.5",".",".",".",".",".",".",".","."
"","203
004","19","3.658","57.9","15.8","26.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","203
005","19","3.211","21.1","26.3","36.8","5.3","10.5",".",".",".",".",".",".",".",".",".",".","."
"","203
006","23","2.932","4.3","34.8","26.1","4.3","26.1",".",".","4.3",".",".",".",".",".",".",".","."
"","203
007","22","3.333","18.2","36.4","31.8","9.1",".",".",".","4.5",".",".",".",".",".",".",".","."
"","203
008","24","2.938","8.3","41.7","20.8","12.5","8.3","4.2","4.2",".",".",".",".",".",".",".",".","."
"","203
009","22","3.205","31.8","13.6","31.8","9.1","13.6",".",".",".",".",".",".",".",".",".",".","."
"","203
010","24","3.188","37.5","12.5","20.8","16.7","8.3","4.2",".",".",".",".",".",".",".",".",".","."
"","203
011","24","2.813","12.5","16.7","45.8","4.2","12.5",".","8.3",".",".",".",".",".",".",".",".","."
"","203
012","22","3.205","31.8","22.7","18.2","9.1","18.2",".",".",".",".",".",".",".",".",".",".","."
"","203
013","23","3.217","21.7","26.1","30.4","17.4","4.3",".",".",".",".",".",".",".",".",".",".","."
"","203
014","22","3.273","36.4","22.7","13.6","22.7",".","4.5",".",".",".",".",".",".",".",".",".","."
"","203
015","24","2.848","12.5","20.8","37.5","8.3","8.3",".","8.3",".",".",".",".",".",".","4.2",".","."
"","203
016","21","3.048","19.0","38.1","23.8",".","9.5","4.8","4.8",".",".",".",".",".",".",".",".","."
"","203
017","21","3.175","23.8","23.8","38.1",".","4.8",".","4.8","4.8",".",".",".",".",".",".",".","."
"","203
018","22","3.023","13.6","31.8","22.7","18.2","9.1","4.5",".",".",".",".",".",".",".",".",".","."
"","203
019","23","3.109","4.3","26.1","56.5","13.0",".",".",".",".",".",".",".",".",".",".",".","."
"","203
020","22","3.182","27.3","27.3","31.8",".","9.1",".","4.5",".",".",".",".",".",".",".",".","."
"November 12, 2010","","","","","","","","","","","","","","","","","","Page 309 of 413",""
