"L&S","","","","","","","","","","","","","","","","","","","",""
"SOCIOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"900
SOC","","","","","","","","","","","","","","","","","","","",""
"SOC
900","Dept. Total","3436","3.398","37.9","25.5","16.9","7.0","4.4","1.0","0.8","4.9","0.1","0.1","",".","0.4","0.7","0.2","0.1","0.0"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"900
SOC","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","352","3.232","23.3","31.8","26.1","12.8","4.0","0.9","0.6",".",".",".","",".",".","0.3",".",".","0.3"
"Sophomore","","644","3.360","32.3","31.8","22.4","7.8","3.6","1.1","0.3",".",".","0.2","",".",".","0.5","0.2",".","."
"Junior","","946","3.445","43.4","25.7","16.0","6.7","5.6","0.7","0.5","0.5",".","0.1","",".",".","0.5","0.2",".","."
"Senior","","1078","3.378","39.8","24.7","15.8","7.4","5.3","1.5","1.6","1.9","0.2","0.2","",".","0.2","0.9","0.4","0.2","."
"Undergraduates","","3020","3.377","37.4","27.4","18.4","7.9","4.9","1.1","0.9","0.9","0.1","0.1","",".","0.1","0.6","0.2","0.1","0.0"
"Special","","17","2.933","29.4","17.6","17.6",".","17.6","11.8",".","5.9",".",".","",".",".",".",".",".","."
"Graduate","","397","3.773","41.3","12.1","5.3","0.8",".",".",".","35.8",".",".","",".","2.8","1.5","0.3","0.3","."
"Prof Yr 3","","1","4.000","100.0",".",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"Prof Yr 4","","1","4.000","100.0",".",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"Professionals","","2","4.000","100.0",".",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"","Dept. Total","3436","3.398","37.9","25.5","16.9","7.0","4.4","1.0","0.8","4.9","0.1","0.1","",".","0.4","0.7","0.2","0.1","0.0"
