"BIOLOGY CORE CURRICULUM","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"206
BIOCORE","","","","","","","","","","","","","","","","","","",""
"Cellular Biology","303
001","112","3.036","25.9","15.2","30.4","9.8","11.6","5.4","0.9","0.9",".",".",".",".",".",".",".","."
"","304
001","24","3.563","37.5","37.5","25.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","304
002","17","3.676","58.8","17.6","23.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"","304
003","24","3.708","66.7","16.7","12.5",".","4.2",".",".",".",".",".",".",".",".",".",".","."
"","304
004","20","3.550","45.0","20.0","35.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","304
005","19","3.395","31.6","15.8","52.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"Cellular Biology Laboratory","Course Total","104","3.582","48.1","22.1","28.8",".","1.0",".",".",".",".",".",".",".",".",".",".","."
"Biological Interactions","333
001","107","3.645","57.0","20.6","19.6",".","2.8",".",".",".",".",".",".",".",".",".",".","."
"","699
001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
002","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","8","3.929","87.5",".","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"BIOCORE
206","Dept. Total","331","3.403","44.4","18.7","26.0","3.3","5.1","1.8","0.3","0.3",".",".",".",".",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"206
BIOCORE","","","","","","","","","","","","","","","","","","",""
"Sophomore","","35","2.966","25.7","20.0","25.7","11.4","11.4","2.9","2.9",".",".",".",".",".",".",".",".","."
"Junior","","150","3.201","31.3","19.3","35.3","3.3","7.3","3.3",".",".",".",".",".",".",".",".",".","."
"Senior","","143","3.685","62.2","18.2","16.8","1.4","1.4",".",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","328","3.400","44.2","18.9","26.2","3.4","5.2","1.8","0.3",".",".",".",".",".",".",".",".","."
"Special","","3","4.000","66.7",".",".",".",".",".",".","33.3",".",".",".",".",".",".",".","."
"","Dept. Total","331","3.403","44.4","18.7","26.0","3.3","5.1","1.8","0.3","0.3",".",".",".",".",".",".",".","."
