"","999
013","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
016","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
019","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Study","Course Total","4","***","","","","","","","","","","","","","","","","","",""
"DS
359","Dept. Total","663","3.415","40.0","25.3","17.8","8.9","3.6","1.4","0.5","1.5","",".",".","",".","0.8","0.3",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"359
DS","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","43","2.917","9.3","23.3","25.6","30.2","4.7","4.7",".",".","",".",".","",".",".","2.3",".",".","."
"Sophomore","","135","3.218","29.6","20.7","27.4","13.3","4.4","1.5","1.5","0.7","",".",".","",".",".","0.7",".",".","."
"Junior","","197","3.427","40.1","28.4","17.3","8.1","4.6","1.5",".",".","",".",".","",".",".",".",".",".","."
"Senior","","255","3.553","49.4","27.5","13.7","4.7","2.7","0.8","0.4","0.8","",".",".","",".",".",".",".",".","."
"Undergraduates","","630","3.401","39.5","26.0","18.6","9.4","3.8","1.4","0.5","0.5","",".",".","",".",".","0.3",".",".","."
"Special","","5","3.700","40.0","40.0",".",".",".",".",".","20.0","",".",".","",".",".",".",".",".","."
"Graduate","","28","3.880","50.0","7.1","3.6",".",".",".",".","21.4","",".",".","",".","17.9",".",".",".","."
"","Dept. Total","663","3.415","40.0","25.3","17.8","8.9","3.6","1.4","0.5","1.5","",".",".","",".","0.8","0.3",".",".","."
