"TERM : 1104","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","Office of the Registrar","",""
"Spring 2009-2010","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","",""
"ALS","","","","","","","","","","","","","","","","","","","",""
"HORTICULTURE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"476
HORT","","","","","","","","","","","","","","","","","","","",""
"HORT
476","Dept. Total","252","3.437","39.7","19.0","18.7","3.6","3.2","0.4","0.4","12.3","0.4",".","",".","2.0","0.4",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"476
HORT","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","3","3.500","66.7",".","33.3",".",".",".",".",".",".",".","",".",".",".",".",".","."
"Sophomore","","26","3.322","42.3","30.8","15.4",".","3.8",".","3.8","3.8",".",".","",".",".",".",".",".","."
"Junior","","35","3.375","42.9","20.0","22.9","8.6","5.7",".",".",".",".",".","",".",".",".",".",".","."
"Senior","","82","3.487","40.2","24.4","28.0","2.4","3.7",".",".",".",".",".","",".",".","1.2",".",".","."
"Undergraduates","","146","3.431","41.8","24.0","24.7","3.4","4.1",".","0.7","0.7",".",".","",".",".","0.7",".",".","."
"Special","","3","4.000","33.3",".",".",".",".",".",".","66.7",".",".","",".",".",".",".",".","."
"Graduate","","102","3.444","37.3","11.8","10.8","3.9","2.0","1.0",".","27.5","1.0",".","",".","4.9",".",".",".","."
"Prof Yr 3","","1","3.500",".","100.0",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"Professionals","","1","3.500",".","100.0",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"","Dept. Total","252","3.437","39.7","19.0","18.7","3.6","3.2","0.4","0.4","12.3","0.4",".","",".","2.0","0.4",".",".","."
