"L&S","","","","","","","","","","","","","","","","","","","",""
"LANGUAGES & CULTURES OF A Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"521
LCA","","","","","","","","","","","","","","","","","","","",""
"LCA
Dept. Total
521","348","3.633","48.6","28.2","8.6","3.2","0.9","0.9","0.3","5.7","",".",".","",".","2.0","1.7",".",".","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"521
LCA","","","","","","","","","","","","","","","","","","","",""
"Freshmen","34","3.647","50.0","35.3","8.8","5.9",".",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","70","3.648","55.7","27.1","10.0","4.3",".","1.4",".","1.4","",".",".","",".",".",".",".",".","."
"Junior","92","3.667","54.3","31.5","7.6",".","1.1","2.2",".","2.2","",".",".","",".",".","1.1",".",".","."
"Senior","105","3.546","43.8","30.5","10.5","5.7","1.9",".","1.0","2.9","",".",".","",".","1.0","2.9",".",".","."
"Undergraduates","301","3.619","50.5","30.6","9.3","3.7","1.0","1.0","0.3","2.0","",".",".","",".","0.3","1.3",".",".","."
"Special","7","3.333","14.3",".","28.6",".",".",".",".","57.1","",".",".","",".",".",".",".",".","."
"Graduate","40","3.866","40.0","15.0",".",".",".",".",".","25.0","",".",".","",".","15.0","5.0",".",".","."
"Dept. Total","348","3.633","48.6","28.2","8.6","3.2","0.9","0.9","0.3","5.7","",".",".","",".","2.0","1.7",".",".","."
