"L&S","","","","","","","","","","","","","","","","","","","",""
"ANTHROPOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"156
ANTHRO","","","","","","","","","","","","","","","","","","","",""
"ANTHRO
156","Dept. Total","1825","3.105","26.8","17.1","24.8","10.9","14.2","1.4","0.9","3.0","0.1","0.2","",".","0.3","0.1","0.2",".","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"156
ANTHRO","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","309","2.760","11.7","12.9","30.7","14.6","26.9","1.9","1.3",".",".",".","",".",".",".",".",".","."
"Sophomore","","514","3.091","24.5","16.1","31.5","13.6","12.5","1.0","0.8",".",".",".","",".",".",".",".",".","."
"Junior","","406","3.142","27.8","22.4","22.2","10.6","12.8","2.0","1.0","0.7",".",".","",".",".",".",".",".","0.5"
"Senior","","467","3.182","31.5","18.2","22.1","8.4","12.8","1.3","1.1","3.6","0.2","0.6","",".",".",".","0.2",".","."
"Undergraduates","","1696","3.066","24.9","17.6","26.5","11.6","15.3","1.5","1.0","1.2","0.1","0.2","",".",".",".","0.1",".","0.1"
"Special","","12","3.222","25.0","16.7","8.3","16.7","8.3",".",".","8.3",".",".","",".",".",".","16.7",".","."
"Graduate","","116","3.914","55.2","9.5","0.9",".",".",".",".","28.4",".",".","",".","5.2","0.9",".",".","."
"Prof Yr 3","","1","4.000","100.0",".",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"Professionals","","1","4.000","100.0",".",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"","Dept. Total","1825","3.105","26.8","17.1","24.8","10.9","14.2","1.4","0.9","3.0","0.1","0.2","",".","0.3","0.1","0.2",".","0.1"
