"RURAL SOCIOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"864
RUR SOC","","","","","","","","","","","","","","","","","","","","","",""
"Reading and Research","Course Total","3","***","","","","","","","","","","","","","","","","","","",""
"RUR SOC
864","Dept. Total","151","3.498","51.0","19.9","9.3","9.3","4.0","1.3","",".","2.6","",".",".","",".","1.3","1.3",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"864
RUR SOC","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","8","2.704","25.0",".",".","62.5","12.5",".","",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","24","3.527","62.5","8.3","8.3","12.5",".","4.2","",".",".","",".",".","",".",".","4.2",".",".","."
"Junior","","52","3.581","53.8","23.1","17.3","3.8",".","1.9","",".",".","",".",".","",".",".",".",".",".","."
"Senior","","42","3.389","42.9","31.0","4.8","9.5","11.9",".","",".",".","",".",".","",".",".",".",".",".","."
"Undergraduates","","126","3.449","50.0","21.4","10.3","11.1","4.8","1.6","",".",".","",".",".","",".",".","0.8",".",".","."
"Special","","4","3.750","75.0",".","25.0",".",".",".","",".",".","",".",".","",".",".",".",".",".","."
"Graduate","","21","3.890","52.4","14.3",".",".",".",".","",".","19.0","",".",".","",".","9.5","4.8",".",".","."
"","Dept. Total","151","3.498","51.0","19.9","9.3","9.3","4.0","1.3","",".","2.6","",".",".","",".","1.3","1.3",".",".","."
