"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"HEC","","","","","","","","","","","","","","","","","","",""
"HEC","College Total","2658","3.528","51.4","21.2","14.3","6.6","2.9","1.0","0.4","1.5","0.1","0.0",".","0.3","0.3","0.0",".","0.0"
"Summary by College/School","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"HEC","","Grades","GPA","","","","","","","","","","","","","","","",""
"Freshmen","","84","3.118","33.3","17.9","20.2","17.9","6.0","2.4",".",".",".",".",".",".","1.2",".",".","1.2"
"Sophomore","","432","3.353","44.2","19.0","19.4","10.0","3.7","1.9","1.4","0.2",".",".",".",".","0.2",".",".","."
"Junior","","743","3.508","52.2","20.9","14.3","6.7","3.8","1.3","0.4","0.1",".",".",".",".","0.3",".",".","."
"Senior","","1250","3.594","53.9","23.4","13.4","5.4","2.2","0.5","0.2","0.8",".","0.1",".",".","0.1",".",".","."
"Undergraduates","","2509","3.514","51.1","21.7","14.9","7.0","3.1","1.0","0.4","0.5",".","0.0",".",".","0.2",".",".","0.0"
"Special","","15","3.838","60.0","13.3","6.7",".",".",".",".","13.3",".",".",".",".",".","6.7",".","."
"Graduate","","130","3.863","56.9","12.3","3.1",".",".",".",".","19.2","1.5",".",".","5.4","1.5",".",".","."
"Prof Yr 4","","4","3.850","75.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Professionals","","4","3.850","75.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","College Total","2658","3.528","51.4","21.2","14.3","6.6","2.9","1.0","0.4","1.5","0.1","0.0",".","0.3","0.3","0.0",".","0.0"
