"MECHANICAL ENGINEERING","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"612
M E","","","","","","","","","","","","","","","","","","","",""
"601","002","","22","3.750","63.6","22.7","13.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"Special Topics-Mech Engr","Course Total","","62","3.573","45.2","24.2","30.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"603
Topics-Bio-Medical Engr","001","","6","3.667","33.3","66.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","007","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","011","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","017","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","018","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","036","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","039","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","050","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","056","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Independent Study","Course Total","","9","3.947","77.8",".","11.1",".",".",".",".","11.1",".",".",".",".",".",".",".","."
"702
Grad Cooperative Educ Program","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"714
Adv Matls Processng&Manufctrng","001","","9","3.889","77.8","22.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"718
Modlng&Simlatn-Polymer Proc","001","","14","3.786","71.4","14.3","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"722
Intro to Polymer Rheology","003","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"747","002","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"747","003","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Adv Comp Ctrl-Machines&Proc","Course Total","","6","3.900","66.7","16.7",".",".",".",".",".",".",".",".",".",".","16.7",".",".","."
"751
Matrix Meth-Dsgn&Anal-Mech","001","","20","3.868","80.0","5.0","10.0",".",".",".",".",".",".",".",".",".","5.0",".",".","."
"765
Heat Transfer II-Convection","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"774
Chem Kinetics-Combust Sys","001","","18","3.778","61.1","33.3","5.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"790","004","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"790","005","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"790","007","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"790","010","","7","",".",".",".",".",".",".",".","42.9",".",".",".","57.1",".",".",".","."
"790","011","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","013","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","014","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","015","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"790","017","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","018","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","019","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"790","024","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","028","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","033","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","034","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","035","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","036","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"790","039","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","042","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","044","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"790","045","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","046","","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
