"","990
022","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
028","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
032","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Thesis","Course Total","4","***","","","","","","","","","","","","","","","","","",""
"PORTUG
782","Dept. Total","153","3.404","45.1","20.9","14.4","1.3","6.5","3.3","0.7","5.9","",".",".","",".","0.7","1.3",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"782
PORTUG","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","11","3.318","54.5","9.1","18.2",".","9.1","9.1",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","19","3.419","52.6","5.3","26.3","5.3","10.5",".",".",".","",".",".","",".",".",".",".",".","."
"Junior","","34","3.184","35.3","20.6","20.6","2.9","14.7",".","2.9",".","",".",".","",".",".","2.9",".",".","."
"Senior","","45","3.292","37.8","31.1","15.6",".","4.4","8.9",".","2.2","",".",".","",".",".",".",".",".","."
"Undergraduates","","109","3.285","41.3","21.1","19.3","1.8","9.2","4.6","0.9","0.9","",".",".","",".",".","0.9",".",".","."
"Special","","6","4.000","16.7",".",".",".",".",".",".","83.3","",".",".","",".",".",".",".",".","."
"Graduate","","37","3.835","62.2","24.3","2.7",".",".",".",".","5.4","",".",".","",".","2.7","2.7",".",".","."
"Prof Yr 3","","1","",".",".",".",".",".",".",".","100.0","",".",".","",".",".",".",".",".","."
"Professionals","","1","",".",".",".",".",".",".",".","100.0","",".",".","",".",".",".",".",".","."
"","Dept. Total","153","3.404","45.1","20.9","14.4","1.3","6.5","3.3","0.7","5.9","",".",".","",".","0.7","1.3",".",".","."
