"","990
011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
013","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
015","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","8","",".",".",".",".",".",".",".","75.0",".",".",".","25.0",".",".",".","."
"M S & E
636","Dept. Total","501","3.400","37.3","17.0","17.2","5.2","4.0","1.4","0.4","9.8","0.2","3.0","0.2","3.4","0.2","0.2",".","0.2"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"636
M S & E","","","","","","","","","","","","","","","","","","",""
"Freshmen","","2","3.000",".","50.0",".","50.0",".",".",".",".",".",".",".",".",".",".",".","."
"Sophomore","","47","3.098","36.2","2.1","31.9","12.8","12.8","4.3",".",".",".",".",".",".",".",".",".","."
"Junior","","108","3.306","36.1","21.3","25.9","7.4","4.6","1.9","0.9",".",".",".",".",".","0.9",".",".","0.9"
"Senior","","148","3.397","43.2","23.0","20.3","5.4","6.1","2.0",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","305","3.314","39.3","19.3","23.9","7.5","6.6","2.3","0.3",".",".",".",".",".","0.3",".",".","0.3"
"Special","","1","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Graduate","","195","3.648","33.8","13.3","6.7","1.5",".",".","0.5","25.1","0.5","7.7","0.5","8.7",".","0.5",".","."
"","Dept. Total","501","3.400","37.3","17.0","17.2","5.2","4.0","1.4","0.4","9.8","0.2","3.0","0.2","3.4","0.2","0.2",".","0.2"
