"TERM : 1104","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","Office of the Registrar","",""
"Spring 2009-2010","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","",""
"GERMAN","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"424
GERMAN","","","","","","","","","","","","","","","","","","","",""
"GERMAN
424","Dept. Total","787","3.523","49.7","18.9","17.3","4.1","2.8","0.8","0.9","3.6","0.3",".","",".","1.5","0.1",".","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"424
GERMAN","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","63","3.337","38.1","23.8","23.8","4.8","4.8","3.2","1.6",".",".",".","",".",".",".",".",".","."
"Sophomore","","208","3.534","55.3","17.3","18.3","4.8","1.9","1.0","1.4",".",".",".","",".",".",".",".",".","."
"Junior","","186","3.435","39.8","26.9","23.7","5.4","2.2","0.5","1.1","0.5",".",".","",".",".",".",".",".","."
"Senior","","198","3.492","47.0","22.7","17.2","3.5","5.6","0.5","0.5","2.5","0.5",".","",".",".",".",".",".","."
"Undergraduates","","655","3.474","46.7","22.3","20.0","4.6","3.4","0.9","1.1","0.9","0.2",".","",".",".",".",".",".","."
"Special","","16","3.592","43.8",".","18.8","6.3",".",".",".","25.0",".",".","",".",".",".",".","6.3","."
"Graduate","","114","3.940","66.7","2.6","1.8","0.9",".",".",".","15.8","0.9",".","",".","10.5","0.9",".",".","."
"Prof Yr 2","","2","4.000","100.0",".",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"Professionals","","2","4.000","100.0",".",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"","Dept. Total","787","3.523","49.7","18.9","17.3","4.1","2.8","0.8","0.9","3.6","0.3",".","",".","1.5","0.1",".","0.1","."
