"ALS","","","","","","","","","","","","","","","","","","","",""
"GENETICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"412
GENETICS","","","","","","","","","","","","","","","","","","","",""
"GENETICS
412","Dept. Total","630","3.271","40.3","10.8","20.0","4.4","7.1","2.2","0.5","12.5","0.2",".","",".","1.3","0.3",".",".","0.3"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"412
GENETICS","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","13","3.731","46.2","53.8",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"Sophomore","","44","3.524","63.6","25.0","2.3",".","4.5","2.3",".",".",".",".","",".",".","2.3",".",".","."
"Junior","","98","2.946","42.9","6.1","17.3","4.1","21.4","6.1","2.0",".",".",".","",".",".",".",".",".","."
"Senior","","301","3.243","39.5","11.3","31.6","7.3","6.6","2.3","0.3",".","0.3",".","",".","0.3",".",".",".","0.3"
"Undergraduates","","456","3.196","42.8","12.7","24.8","5.7","9.4","3.1","0.7",".","0.2",".","",".","0.2","0.2",".",".","0.2"
"Special","","13","3.040","23.1",".","30.8",".","15.4",".",".","23.1",".",".","",".",".",".",".",".","7.7"
"Graduate","","160","3.784","35.0","6.3","5.6","1.3",".",".",".","46.9",".",".","",".","4.4","0.6",".",".","."
"Prof Yr 4","","1","",".",".",".",".",".",".",".","100.0",".",".","",".",".",".",".",".","."
"Professionals","","1","",".",".",".",".",".",".",".","100.0",".",".","",".",".",".",".",".","."
"","Dept. Total","630","3.271","40.3","10.8","20.0","4.4","7.1","2.2","0.5","12.5","0.2",".","",".","1.3","0.3",".",".","0.3"
