"TERM : 1104","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","Office of the Registrar","",""
"Spring 2009-2010","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","",""
"E ASIAN LANGUAGES & LITERA Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"295
E ASIAN","","","","","","","","","","","","","","","","","","","",""
"E ASIAN
Dept. Total
295","1009","3.493","49.4","22.8","12.9","5.5","3.9","1.2","0.8","2.5","",".",".","",".","0.1","0.6","0.3",".","0.2"
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"295
E ASIAN","","","","","","","","","","","","","","","","","","","",""
"Freshmen","87","3.496","47.1","23.0","18.4","2.3","5.7","1.1",".",".","",".",".","",".",".","1.1","1.1",".","."
"Sophomore","195","3.409","45.1","22.6","14.4","6.2","6.7","2.1","1.0","0.5","",".",".","",".",".","0.5","0.5",".","0.5"
"Junior","247","3.468","47.4","23.9","15.0","6.5","3.6","1.6","0.4","0.8","",".",".","",".",".",".","0.4",".","0.4"
"Senior","367","3.492","46.6","26.4","12.8","6.0","3.0","0.8","1.4","2.2","",".",".","",".","0.3","0.5",".",".","."
"Undergraduates","896","3.465","46.5","24.6","14.3","5.8","4.2","1.3","0.9","1.2","",".",".","",".","0.1","0.4","0.3",".","0.2"
"Special","10","3.467","50.0","30.0","10.0","10.0",".",".",".",".","",".",".","",".",".",".",".",".","."
"Graduate","102","3.875","73.5","6.9","1.0","2.0","1.0",".",".","13.7","",".",".","",".",".","2.0",".",".","."
"Prof Yr 3","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Dept. Total","1009","3.493","49.4","22.8","12.9","5.5","3.9","1.2","0.8","2.5","",".",".","",".","0.1","0.6","0.3",".","0.2"
